SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BHAGYAPROP, EQ, 13-Jun-2019,27.4,27,27,26.55,26.55,26.55,26.55,552,0.15,4,551,99.82
BHANDARI, EQ, 13-Jun-2019,1.7,1.75,1.8,1.7,1.75,1.75,1.75,157466,2.75,63,147690,93.79
BHARATFIN, EQ, 13-Jun-2019,989.75,965,967.9,910,941.15,940.4,931.75,1910765,17803.48,56626,536417,28.07
BHARATFORG, EQ, 13-Jun-2019,468,465.2,468.9,457.65,459.85,459.65,460.74,615365,2835.23,11484,203917,33.14
BHARATGEAR, EQ, 13-Jun-2019,109.6,109,109.35,105.5,107.5,107.85,106.81,7208,7.7,401,3720,51.61
BHARATRAS, EQ, 13-Jun-2019,4116.95,4120.05,4155.05,4076.05,4080.05,4090.2,4112.87,385,15.83,185,218,56.62
BHARATWIRE, EQ, 13-Jun-2019,39.35,39.25,39.25,35.5,36.7,36.1,36.84,49949,18.4,327,38352,76.78
BHARTIARTL, EQ, 13-Jun-2019,359.9,357.05,364.95,357.05,363.55,363.75,362.51,3768622,13661.62,55980,1396647,37.06
BHEL, EQ, 13-Jun-2019,68.2,68.2,69.25,67.8,68.75,68.7,68.61,9467662,6496.1,29465,2534162,26.77
BIGBLOC, EQ, 13-Jun-2019,29.85,29.05,30.5,28.4,30.5,30.5,29.02,1276,0.37,24,750,58.78
BIL, EQ, 13-Jun-2019,324.4,320.05,330,313.1,327.5,324.45,322.64,3266,10.54,125,1535,47
BILENERGY, BE, 13-Jun-2019,3.15,3,3.3,3,3.3,3.3,3.28,1092750,35.82,654, -, -
BINANIIND, BZ, 13-Jun-2019,21.6,20.55,20.55,20.55,20.55,20.55,20.55,528,0.11,12, -, -
BINDALAGRO, EQ, 13-Jun-2019,14.7,14.65,14.8,14.2,14.2,14.3,14.37,22892,3.29,191,15670,68.45
BIOCON, EQ, 13-Jun-2019,257.9,256.9,258.7,250.05,257.3,257,254.08,4247264,10791.26,42779,1467631,34.55
BIOFILCHEM, BE, 13-Jun-2019,7.35,7.35,7.35,7,7.35,7.35,7.05,1435,0.1,7, -, -
BIRLACABLE, EQ, 13-Jun-2019,101.4,101.4,102.6,99,99.7,100.05,100.03,39571,39.58,2044,19018,48.06
BIRLACORPN, EQ, 13-Jun-2019,632.15,634,636.55,620.3,632.5,631.85,628.56,38775,243.72,3279,16790,43.3
BIRLAMONEY, EQ, 13-Jun-2019,46.7,46.9,46.95,45.5,46.35,46.1,46.19,55052,25.43,806,27636,50.2
BKMINDST, BE, 13-Jun-2019,3.35,3.35,3.5,3.2,3.2,3.2,3.23,9722,0.31,20, -, -
BLBLIMITED, BE, 13-Jun-2019,4.55,4.35,4.6,4.35,4.5,4.35,4.36,8073,0.35,93, -, -
BLISSGVS, EQ, 13-Jun-2019,162.7,162.7,165.9,161.15,164,163.7,163.45,1588513,2596.42,9088,486478,30.62
BLKASHYAP, EQ, 13-Jun-2019,12.75,12.8,13.45,12.75,13.45,13.3,13.02,95479,12.43,361,77516,81.19
BLS, EQ, 13-Jun-2019,115.45,115.4,116.45,111.1,113.5,113.45,112.9,31718,35.81,907,19881,62.68
BLUECOAST, EQ, 13-Jun-2019,5.75,5.75,5.75,5.5,5.5,5.5,5.5,1580,0.09,10,1580,100
BLUEDART, EQ, 13-Jun-2019,2701.1,2705,2743,2682.45,2706,2719.15,2701.44,1474,39.82,397,1002,67.98
BLUEDART, N3, 13-Jun-2019,10.46,10.99,10.99,10.99,10.99,10.99,10.99,700,0.08,1,700,100
BLUESTARCO, EQ, 13-Jun-2019,796.9,792,804.7,790,790.85,792.05,794.04,25048,198.89,2962,15334,61.22
BODALCHEM, EQ, 13-Jun-2019,110.85,112,112,105.5,105.85,105.95,106.9,184535,197.26,5360,124526,67.48
BOHRA, SM, 13-Jun-2019,10.35,9.9,9.9,9.85,9.85,9.85,9.88,4000,0.4,2,4000,100
BOMDYEING, EQ, 13-Jun-2019,118.4,117.8,117.9,110.95,114.15,114.65,114.52,1023997,1172.73,9074,339414,33.15
BOROSIL, EQ, 13-Jun-2019,187.4,187.45,189,184.1,185.15,186.55,186.77,25768,48.13,1107,10341,40.13
BOSCHLTD, EQ, 13-Jun-2019,16901.2,16925.15,17049.9,16815,17006,17012.45,16944.82,9519,1612.98,4874,4264,44.79
BPCL, EQ, 13-Jun-2019,381,384.9,390.5,383,387.9,388.8,386.86,6913721,26746.58,67946,2333611,33.75
BPL, EQ, 13-Jun-2019,23.95,23.9,24,23.15,23.6,23.35,23.53,61016,14.35,583,30140,49.4
BRFL, BE, 13-Jun-2019,7.55,7.5,7.75,7.25,7.5,7.7,7.53,15797,1.19,57, -, -
BRIGADE, EQ, 13-Jun-2019,252.15,251.2,252.35,248.85,252,250.1,249.57,19328,48.24,1033,13725,71.01
BRIGHT, SM, 13-Jun-2019,15.4,15.6,15.7,15.6,15.7,15.7,15.62,45000,7.03,3,45000,100
BRITANNIA, EQ, 13-Jun-2019,2996.9,2989.3,2994.6,2952,2980,2984.55,2976.53,213532,6355.84,16477,73215,34.29
BRNL, EQ, 13-Jun-2019,86.95,86.5,86.5,83.4,83.45,84,84.5,12714,10.74,1689,2431,19.12
BROOKS, EQ, 13-Jun-2019,47.75,48,48.6,45.6,47,47,46.82,31770,14.87,517,22722,71.52
BSE, EQ, 13-Jun-2019,615,614.75,615.65,612.05,613.1,613.3,614.37,45270,278.13,3307,36232,80.04
BSELINFRA, EQ, 13-Jun-2019,1.65,1.7,1.7,1.6,1.6,1.6,1.61,64025,1.03,78,51023,79.69
BSHSL, SM, 13-Jun-2019,130,128.9,128.9,128.8,128.8,128.8,128.85,2000,2.58,2,0,0
BSL, EQ, 13-Jun-2019,35.15,35.85,35.85,33.65,34.05,34.45,34.37,4413,1.52,109,2710,61.41
BSLGOLDETF, EQ, 13-Jun-2019,3024.9,3024.9,3024.9,3024.9,3024.9,3024.9,3024.9,5,0.15,2,5,100
BSLNIFTY, EQ, 13-Jun-2019,128.78,128.44,129.09,128.18,129.09,129.09,128.39,54,0.07,8,48,88.89
BSOFT, EQ, 13-Jun-2019,90.95,90.1,92.3,88.45,91.5,91.55,90.48,613276,554.91,7444,223441,36.43
BURNPUR, BE, 13-Jun-2019,2.3,2.25,2.35,2.2,2.35,2.25,2.25,50165,1.13,51, -, -
BUTTERFLY, EQ, 13-Jun-2019,171.3,170.05,170.7,165.15,168.8,169.4,168.42,19344,32.58,600,11726,60.62
BVCL, BE, 13-Jun-2019,15.75,15.75,16.4,15.05,16.3,16.3,15.87,527,0.08,8, -, -
BYKE, EQ, 13-Jun-2019,23.95,24.85,24.85,23,23.1,23.2,23.54,28380,6.68,198,18452,65.02
CADILAHC, EQ, 13-Jun-2019,246.2,246.2,248.15,244.15,246.3,245.8,245.83,1509325,3710.4,12373,719575,47.68
CALSOFT, EQ, 13-Jun-2019,17.9,18.6,18.6,16.5,17.4,16.9,16.94,22858,3.87,210,12303,53.82
CAMLINFINE, EQ, 13-Jun-2019,47.85,48.65,48.65,46.1,46.45,46.35,46.75,262412,122.69,1190,224638,85.61
CANBK, EQ, 13-Jun-2019,268.5,268.1,269,253.3,262.05,262.25,259.66,7503011,19482.68,50928,687133,9.16
CANDC, BZ, 13-Jun-2019,6.4,6.15,6.5,6.1,6.35,6.35,6.28,16958,1.06,53, -, -
CANFINHOME, EQ, 13-Jun-2019,345.8,345.8,353,339.3,350.9,350.8,346.41,798856,2767.35,11377,110572,13.84
CANTABIL, EQ, 13-Jun-2019,177.45,178.8,178.8,165.3,165.3,165.8,168.37,124136,209.01,672,115998,93.44
CAPACITE, EQ, 13-Jun-2019,269.05,271,271.9,263.2,270,270.15,267.96,62388,167.17,1457,43244,69.31
CAPLIPOINT, EQ, 13-Jun-2019,416.35,416.5,440,416.5,438,434.75,434.52,88529,384.68,4766,26423,29.85
CAPTRUST, EQ, 13-Jun-2019,181.9,178.3,181.6,172,173.55,173.55,174.98,20571,36,45,20320,98.78
CARBORUNIV, EQ, 13-Jun-2019,354.95,355.85,355.85,346,346.5,346.6,349.71,27930,97.67,1280,19115,68.44
CAREERP, EQ, 13-Jun-2019,66,66.5,66.55,65.5,66,66.25,66.15,2316,1.53,53,1663,71.8
CARERATING, EQ, 13-Jun-2019,957.8,962.1,965,952.55,956,960.2,959.83,46549,446.79,708,44009,94.54
CASTEXTECH, BE, 13-Jun-2019,0.75,0.75,0.8,0.7,0.8,0.75,0.74,92670,0.69,65, -, -
CASTROLIND, EQ, 13-Jun-2019,145.65,144.35,146.5,142.45,144.2,144.05,144.04,520108,749.19,7049,167449,32.2
CCHHL, BE, 13-Jun-2019,6.3,6.6,6.6,6.05,6.3,6.15,6.14,5562,0.34,34, -, -
CCL, EQ, 13-Jun-2019,259.15,259.7,260,255.35,257.05,257.15,257.12,142043,365.21,2456,132129,93.02
CDSL, EQ, 13-Jun-2019,226.7,226.8,226.8,222.1,224.5,224.95,224.44,156115,350.38,2509,121198,77.63
CEATLTD, EQ, 13-Jun-2019,958.25,959,959.25,920.6,927.4,931.9,932.6,1052999,9820.24,25595,184517,17.52
CEBBCO, EQ, 13-Jun-2019,18.65,18.85,18.85,18.3,18.55,18.55,18.47,1776,0.33,27,900,50.68
CELEBRITY, EQ, 13-Jun-2019,7.2,7.1,7.2,6.75,6.85,6.85,6.9,7493,0.52,73,5526,73.75
CELESTIAL, EQ, 13-Jun-2019,4.6,4.6,4.7,4.35,4.5,4.45,4.62,11248,0.52,65,9852,87.59
CENTENKA, EQ, 13-Jun-2019,228.5,228.5,228.5,223.25,224.3,224.65,224.91,7493,16.85,225,5885,78.54
CENTEXT, EQ, 13-Jun-2019,4.25,4.15,4.25,4.05,4.2,4.15,4.14,45346,1.88,112,30598,67.48
CENTRALBK, EQ, 13-Jun-2019,23.4,23.35,23.35,22.55,23,22.95,22.82,756307,172.63,2846,319736,42.28
CENTRUM, EQ, 13-Jun-2019,28.5,28.25,28.4,27.45,27.8,27.9,27.78,120319,33.43,577,79780,66.31
CENTUM, EQ, 13-Jun-2019,511.15,519.9,519.9,510,512,512.15,511.29,2579,13.19,156,2044,79.26
CENTURYPLY, EQ, 13-Jun-2019,163.05,164,167.9,161,166.5,166.05,164.45,83388,137.13,1790,40606,48.7
CENTURYTEX, EQ, 13-Jun-2019,982.85,985,988.95,965.3,976.8,980.35,977.56,521263,5095.65,11685,41326,7.93
CERA, EQ, 13-Jun-2019,2969.45,2974.1,3040,2950.05,3039,3025.55,2992.36,2393,71.61,582,1634,68.28
CEREBRAINT, EQ, 13-Jun-2019,24.6,24.95,26,23.45,25.5,25.6,25.17,326219,82.11,867,162339,49.76
CES1RPG, MF, 13-Jun-2019,10,9.88,9.9,9.8,9.8,9.85,9.86,8780,0.87,5,8780,100
CESC, EQ, 13-Jun-2019,759.45,757.05,763.75,751.8,760,758.45,758.12,167877,1272.71,7394,65035,38.74
CESCVENT, EQ, 13-Jun-2019,447.15,445,448.05,434.5,435.5,436.75,442.45,31438,139.1,1649,27842,88.56
CGCL, EQ, 13-Jun-2019,169.35,169.4,169.5,163.5,166.75,166.4,166.39,548750,913.09,6852,110661,20.17
CGPOWER, EQ, 13-Jun-2019,31.6,31.2,32.15,30.8,31.7,31.8,31.57,6625989,2091.98,12824,1118638,16.88
CHALET, EQ, 13-Jun-2019,335.95,342,344,332.55,333,334.55,335.51,1896,6.36,390,820,43.25
CHAMBLFERT, EQ, 13-Jun-2019,180.95,180.7,180.7,174,174.55,175.2,177.04,177531,314.31,5511,91605,51.6
CHEMFAB, EQ, 13-Jun-2019,169.2,171,171.2,169.1,169.1,169.45,170.64,1634,2.79,35,1548,94.74
CHENNPETRO, EQ, 13-Jun-2019,216.7,217.9,219.45,212.5,214,214.6,215.61,453457,977.7,8029,82895,18.28
CHOLAFIN, EQ, 13-Jun-2019,1482,1481,1484.65,1438.3,1481,1471.2,1464.95,370098,5421.74,18791,79125,21.38
CHOLAHLDNG, EQ, 13-Jun-2019,496.6,495.15,497.95,490.85,495.3,495.8,495.66,60017,297.48,1586,55317,92.17
CHROMATIC, EQ, 13-Jun-2019,0.8,0.8,0.85,0.8,0.8,0.8,0.84,9987,0.08,12,9986,99.99
CIGNITITEC, EQ, 13-Jun-2019,314.8,324,324,313.4,314.5,321,320.66,28155,90.28,323,24234,86.07
CIMMCO, EQ, 13-Jun-2019,29.45,29.6,29.6,29.05,29.05,29.15,29.24,17240,5.04,167,12556,72.83
CINELINE, EQ, 13-Jun-2019,42.8,43.3,43.3,41.4,42.05,41.8,42.09,8558,3.6,207,6187,72.29
CIPLA, EQ, 13-Jun-2019,561.6,560.05,566.6,559.25,563,564.6,563.81,1594956,8992.52,34577,674536,42.29
CKFSL, EQ, 13-Jun-2019,8.8,8.4,8.4,8.4,8.4,8.4,8.4,117101,9.84,85,117101,100
CLEDUCATE, EQ, 13-Jun-2019,107.65,111.85,111.9,105,107.4,107.95,108.34,3913,4.24,190,2896,74.01
CLNINDIA, EQ, 13-Jun-2019,302.05,299.05,307,299.05,305,303.75,303.99,20243,61.54,678,15144,74.81
CMICABLES, EQ, 13-Jun-2019,120.8,121,122.8,119,119.5,119.7,119.93,30939,37.1,446,17941,57.99
CNOVAPETRO, EQ, 13-Jun-2019,13.85,13.85,13.85,13.85,13.85,13.85,13.85,29,0,2,29,100
COALINDIA, EQ, 13-Jun-2019,257,256,258.7,253.6,255.1,255.6,255.57,3433631,8775.45,48858,1696565,49.41
COCHINSHIP, EQ, 13-Jun-2019,394.9,395,402.3,393.1,394.9,397,398.76,98910,394.42,3735,75351,76.18
COFFEEDAY, EQ, 13-Jun-2019,226.5,227,228.7,224.45,226.1,225.6,225.47,114812,258.86,2363,89588,78.03
COLPAL, EQ, 13-Jun-2019,1174.2,1168.3,1183.2,1168.3,1181,1179.1,1178.86,253445,2987.77,9219,125960,49.7
COMPINFO, EQ, 13-Jun-2019,13.6,13.4,13.7,13.4,13.55,13.55,13.58,21511,2.92,72,17960,83.49
COMPUSOFT, EQ, 13-Jun-2019,9.4,9.25,9.6,9.1,9.4,9.5,9.46,11818,1.12,78,8604,72.8
CONCOR, EQ, 13-Jun-2019,541.4,539.65,541.5,531.65,536,534.95,536.32,382238,2050.04,23757,188015,49.19
CONFIPET, EQ, 13-Jun-2019,40.7,41.4,41.4,38.65,39.9,39.4,39.86,101635,40.52,547,50709,49.89
CONSOFINVT, EQ, 13-Jun-2019,40.4,40.3,40.3,37.05,38.5,38.5,39.61,2746,1.09,39,1785,65
CONTROLPR, EQ, 13-Jun-2019,260.05,262,262.05,250.2,253,252.5,256.59,1891,4.85,123,1284,67.9
CORALFINAC, EQ, 13-Jun-2019,15.5,15.7,15.85,15.2,15.3,15.3,15.4,3294,0.51,45,2760,83.79
CORDSCABLE, EQ, 13-Jun-2019,59.5,59.05,59.05,57.6,57.95,57.95,58.08,5411,3.14,78,4732,87.45
COROMANDEL, EQ, 13-Jun-2019,424.4,423.6,427,412.4,424.5,424.9,419.24,120513,505.23,6046,87786,72.84
CORPBANK, EQ, 13-Jun-2019,24.3,24,24.25,23.35,23.5,23.6,23.68,125144,29.63,722,74241,59.32
COSMOFILMS, EQ, 13-Jun-2019,231.75,233.45,238.65,225,227.1,226.95,228.43,38270,87.42,686,17924,46.84
COUNCODOS, BE, 13-Jun-2019,3.75,3.6,3.6,3.6,3.6,3.6,3.6,519,0.02,21, -, -
COX&KINGS, EQ, 13-Jun-2019,76.95,75.55,76.75,72,73.5,73.65,73.73,200572,147.87,3135,99363,49.54
CPSEETF, EQ, 13-Jun-2019,28.33,28.16,28.38,28.05,28.23,28.26,28.19,517529,145.89,740,429399,82.97
CREDITACC, EQ, 13-Jun-2019,585.6,585.6,588.85,578.5,580.8,580.15,583.6,88795,518.21,9570,54554,61.44
CREST, EQ, 13-Jun-2019,112.4,111.1,111.1,106.25,109,109.4,109.21,25133,27.45,168,23472,93.39
CRISIL, EQ, 13-Jun-2019,1470.15,1473.05,1473.9,1425,1428,1427.15,1434.44,8579,123.06,1178,6421,74.85
CROMPTON, EQ, 13-Jun-2019,240.05,240,240,232.1,234,233.95,234.13,252117,590.28,9767,125670,49.85
CTE, EQ, 13-Jun-2019,38.05,43,43,37.65,38.75,38.8,39.26,8557,3.36,141,3710,43.36
CUB, EQ, 13-Jun-2019,217.05,216.5,217.75,216.5,217,217.1,217.11,1049169,2277.87,15867,919132,87.61
CUBEXTUB, EQ, 13-Jun-2019,12.5,12.5,12.5,11.5,11.85,11.8,12.18,2728,0.33,8,2010,73.68
CUMMINSIND, EQ, 13-Jun-2019,752.15,748.1,753.95,742.5,747,745.85,748.65,381810,2858.41,19754,207762,54.42
CUPID, EQ, 13-Jun-2019,128,129.1,129.1,125.1,126,126.4,126.42,18522,23.42,555,9871,53.29
CYBERTECH, EQ, 13-Jun-2019,45.85,45.85,46.35,43.9,44.05,44.25,44.74,11386,5.09,136,6783,59.57
CYIENT, EQ, 13-Jun-2019,563.05,562.1,563.75,556.05,556.5,557.25,558.24,20374,113.74,1346,13010,63.86
DAAWAT, EQ, 13-Jun-2019,28.2,28.05,28.25,26.8,26.9,26.95,27.11,890864,241.55,3985,452840,50.83
DABUR, EQ, 13-Jun-2019,409,410.85,411,406.2,408.8,409.05,408.59,1347458,5505.63,46150,730004,54.18
DALBHARAT, EQ, 13-Jun-2019,1170.9,1160.3,1177.7,1141.8,1175,1170.25,1158.53,52960,613.56,936,45965,86.79
DALMIASUG, EQ, 13-Jun-2019,110.4,110.4,111,108,110,110,109.6,107852,118.2,1655,43436,40.27
DAMODARIND, EQ, 13-Jun-2019,35.95,36.9,37.25,35,35,35.15,35.79,2537,0.91,43,2391,94.25
DANGEE, SM, 13-Jun-2019,178,178,178,178,178,178,178,800,1.42,1,800,100
DATAMATICS, EQ, 13-Jun-2019,102,102.35,103.8,100.2,102.55,102.85,101.9,33784,34.43,515,17409,51.53
DBCORP, EQ, 13-Jun-2019,197.95,197.3,199,195.05,196.1,197.65,197.95,26712,52.88,2853,19200,71.88
DBL, EQ, 13-Jun-2019,444.25,448.95,449.95,412,432.15,435.45,432.23,411370,1778.08,14176,127397,30.97
DBREALTY, EQ, 13-Jun-2019,13.8,13.85,14.35,13.45,13.65,13.7,13.7,252571,34.61,955,193616,76.66
DBSTOCKBRO, EQ, 13-Jun-2019,12,12.6,12.6,11.4,11.95,11.95,11.88,14650,1.74,57,11453,78.18
DCAL, EQ, 13-Jun-2019,248.1,245,249.85,243,243,244,245.69,66531,163.46,3082,44644,67.1
DCBBANK, EQ, 13-Jun-2019,238.1,237.95,239,231.8,235.8,235.35,234.16,1499979,3512.41,22107,549474,36.63
DCM, BE, 13-Jun-2019,34.55,36.25,36.25,32.85,34.95,34.8,33.94,7976,2.71,94, -, -
DCMSHRIRAM, EQ, 13-Jun-2019,559.1,557.75,559.8,531.6,531.6,534.3,543.24,88046,478.3,5535,46529,52.85
DCW, EQ, 13-Jun-2019,17.9,18,18.2,17.6,17.75,17.75,17.78,50278,8.94,223,27660,55.01
DECCANCE, EQ, 13-Jun-2019,400,400.5,404,394.95,396,396.6,397.61,2879,11.45,284,1773,61.58
DEEPAKFERT, EQ, 13-Jun-2019,134.3,134.25,134.45,130.55,132.5,132.35,132.11,78883,104.21,1473,37517,47.56
DEEPAKNTR, EQ, 13-Jun-2019,281.8,278.5,283.9,275.5,280,280.85,280.14,386031,1081.43,11387,209493,54.27
DEEPIND, EQ, 13-Jun-2019,160,159.8,159.9,156.4,157.1,156.75,157.17,19556,30.74,300,12431,63.57
DELTACORP, EQ, 13-Jun-2019,193.75,193.45,193.45,186.25,187.25,187.75,188.7,857493,1618.1,8469,278918,32.53
DELTAMAGNT, EQ, 13-Jun-2019,54.15,51.1,52.25,48.75,48.75,48.75,49.75,10512,5.23,103,7792,74.12
DEN, EQ, 13-Jun-2019,51.55,53.8,53.8,50,50.4,50.9,51.4,39598,20.35,1151,6154,15.54
DENORA, EQ, 13-Jun-2019,239.85,243.55,244.55,235.5,243.2,240,239.53,1707,4.09,113,1225,71.76
DFMFOODS, EQ, 13-Jun-2019,261.8,262.1,265.1,253,253.2,257.4,260.97,3995,10.43,317,1533,38.37
DHAMPURSUG, EQ, 13-Jun-2019,212.05,211.5,213.9,210.05,210.25,211.45,211.8,269860,571.56,4061,131770,48.83
DHANBANK, EQ, 13-Jun-2019,17.95,17.65,18,17.25,17.35,17.4,17.46,197166,34.42,453,129945,65.91
DHANUKA, EQ, 13-Jun-2019,383.5,380,389.85,375.1,376.1,376.5,377.58,5258,19.85,743,2697,51.29
DHARSUGAR, EQ, 13-Jun-2019,9.85,10.2,10.45,9.5,10.15,10.05,9.99,17750,1.77,75,14190,79.94
DHFL, EQ, 13-Jun-2019,93.25,91.8,91.8,82,83.55,84.35,85.37,38398075,32780.77,188679,4684784,12.2
DHFL, N2, 13-Jun-2019,949.99,935,949.5,935,949.5,949.5,944.74,124,1.17,8,124,100
DHFL, N4, 13-Jun-2019,649.99,650,650,649.99,649.99,649.99,649.99,11,0.07,2,11,100
DHFL, N6, 13-Jun-2019,568.08,560,560,550,550,550,553.79,161,0.89,6,161,100
DHFL, N7, 13-Jun-2019,1001,1000,1000,1000,1000,1000,1000,70,0.7,1,70,100
DHFL, N8, 13-Jun-2019,952.31,936,960,936,960,958.54,952.59,273,2.6,5,273,100
DHFL, NA, 13-Jun-2019,681.98,640.01,674.99,600.02,642,642,643.61,223,1.44,23,117,52.47
DHFL, NC, 13-Jun-2019,525.79,530,530,497.11,505,505,512.73,444,2.28,38,430,96.85
DHFL, NE, 13-Jun-2019,1113.01,1150,1150,1150,1150,1150,1150,30,0.35,3,30,100
DHFL, NF, 13-Jun-2019,855,848,920,848,920,920,859.55,130,1.12,7,130,100
DHFL, NH, 13-Jun-2019,1000,800.1,800.1,800.1,800.1,800.1,800.1,15,0.12,2,10,66.67
DHFL, NK, 13-Jun-2019,945,946,1000,946,1000,1000,973,22,0.21,2,11,50
DHFL, NL, 13-Jun-2019,917.07,917,930,896,910,905.8,908.94,698,6.34,45,668,95.7
DHFL, NN, 13-Jun-2019,641,642,642,625,630.5,630.5,627.92,13,0.08,4,13,100
DHFL, NP, 13-Jun-2019,540.31,530,534,507,515.1,520.55,523,1110,5.81,76,833,75.05
DHFL, NQ, 13-Jun-2019,623.6,640,640,602,613.15,613.15,622.57,218,1.36,19,210,96.33
DHFL, NS, 13-Jun-2019,492.65,499.9,499.9,444,485,482.86,478.43,460,2.2,39,316,68.7
DHFL, NX, 13-Jun-2019,460,460.5,460.5,454,456,455.71,458.43,502,2.3,36,490,97.61
DHFL, NY, 13-Jun-2019,635,659.5,659.5,590,600,605.32,606.81,267,1.62,29,254,95.13
DHFL, Y1, 13-Jun-2019,570,504,545.8,504,545.8,545.8,542.11,62,0.34,4,62,100
DHUNINV, EQ, 13-Jun-2019,245,243,258.5,236.8,247.85,247.55,245.07,642,1.57,85,225,35.05
DIAMONDYD, EQ, 13-Jun-2019,905.75,905,910,895.25,910,902.25,904.5,842,7.62,151,426,50.59
DIAPOWER, BZ, 13-Jun-2019,1.1,1.1,1.15,1.05,1.1,1.1,1.06,3633,0.04,18, -, -
DICIND, EQ, 13-Jun-2019,332.75,329.95,336.95,328.1,333.8,330.5,331.46,473,1.57,74,394,83.3
DIGJAMLTD, BE, 13-Jun-2019,2.85,2.95,2.95,2.75,2.8,2.8,2.84,21211,0.6,40, -, -
DISHTV, EQ, 13-Jun-2019,30.2,30.25,31.1,28.8,30.8,30.45,29.85,16576001,4947.86,21468,1634090,9.86
DIVISLAB, EQ, 13-Jun-2019,1534.55,1539.95,1554.4,1517,1550,1546.55,1532.44,597842,9161.57,21942,315923,52.84
DIXON, EQ, 13-Jun-2019,2277.05,2277.35,2294.7,2170,2240,2258.55,2230.84,2959,66.01,1091,1371,46.33
DLF, EQ, 13-Jun-2019,184.55,183.95,186.75,181.6,184.3,184.95,184.43,8810333,16248.96,77253,2062243,23.41
DLINKINDIA, EQ, 13-Jun-2019,86.85,86,87.5,84.8,86.3,86.8,86.06,32938,28.35,1324,16069,48.79
DMART, EQ, 13-Jun-2019,1310.5,1280,1308.45,1280,1303.1,1305,1300.79,275410,3582.5,15790,122582,44.51
DNAMEDIA, EQ, 13-Jun-2019,0.7,0.75,0.75,0.65,0.7,0.7,0.7,26999,0.19,47,24499,90.74
DOLLAR, EQ, 13-Jun-2019,259.7,260.95,260.95,245.25,246.6,247.9,249.7,7910,19.75,326,6431,81.3
DOLPHINOFF, EQ, 13-Jun-2019,38.1,38,38,36.9,37.45,37.6,37.39,11701,4.38,262,5266,45
DONEAR, EQ, 13-Jun-2019,36.8,36.7,37.9,36,36.65,37.1,36.82,32249,11.87,271,13584,42.12
DPABHUSHAN, SM, 13-Jun-2019,50,49.05,49.05,49,49,49,49.03,8000,3.92,2,8000,100
DPSCLTD, EQ, 13-Jun-2019,12.95,12.9,12.9,11.6,12.4,12.2,12.13,6252,0.76,74,5659,90.52
DQE, EQ, 13-Jun-2019,5,5,5.15,4.5,4.55,4.5,4.55,80993,3.69,98,75349,93.03
DREDGECORP, EQ, 13-Jun-2019,408.4,409,409.75,399.3,404.8,404.05,403.9,60346,243.73,2409,21654,35.88
DRREDDY, EQ, 13-Jun-2019,2589.7,2591,2602.6,2557.4,2589.05,2588.25,2578,368693,9504.91,35011,139156,37.74
DRSDILIP, SM, 13-Jun-2019,75.25,75.35,75.35,75.35,75.35,75.35,75.35,12800,9.64,3,12800,100
DSSL, EQ, 13-Jun-2019,32.75,34.35,34.65,31.4,32.8,32.5,33.26,8093,2.69,102,6320,78.09
DTIL, EQ, 13-Jun-2019,205.05,205.2,208.75,202,204,203.9,204.14,1212,2.47,37,1071,88.37
DUCON, EQ, 13-Jun-2019,14.65,14.7,14.85,13.05,13.2,13.35,13.73,1091308,149.88,2701,410347,37.6
DVL, EQ, 13-Jun-2019,88,87.5,88.1,86,87.95,86.9,86.95,19402,16.87,285,8356,43.07
DWARKESH, EQ, 13-Jun-2019,27.05,27.25,27.35,26.5,27.1,27.05,26.89,235986,63.46,799,123889,52.5
DYNAMATECH, EQ, 13-Jun-2019,1428.4,1425.95,1450.05,1425.35,1431,1432.45,1435.21,386,5.54,91,300,77.72
DYNPRO, EQ, 13-Jun-2019,113.15,112.5,116.9,112.5,114,114,114.56,10298,11.8,214,5099,49.51
E2E, SM, 13-Jun-2019,40,40,40,40,40,40,40,2000,0.8,1,2000,100
EASTSILK, BE, 13-Jun-2019,1.65,1.6,1.7,1.6,1.6,1.6,1.6,3788,0.06,11, -, -
EASUNREYRL, EQ, 13-Jun-2019,4.95,4.7,4.75,4.55,4.6,4.6,4.65,15057,0.7,61,12317,81.8
EBANK, EQ, 13-Jun-2019,3782,3782,3782,3782,3782,3782,3782,1,0.04,1,1,100
ECLERX, EQ, 13-Jun-2019,912,912,913,899.05,901.25,902.4,903.95,5519,49.89,763,4017,72.78
ECLFINANCE, N5, 13-Jun-2019,1005,1004.2,1004.99,1001.05,1002.95,1002.79,1003.47,632,6.34,30,599,94.78
ECLFINANCE, ND, 13-Jun-2019,1530,1535,1535,1535,1535,1535,1535,15,0.23,1,15,100
ECLFINANCE, NF, 13-Jun-2019,1030,1030,1030,1030,1030,1030,1030,35,0.36,2,35,100
ECLFINANCE, NH, 13-Jun-2019,995,990,990,990,990,990,990,40,0.4,1,40,100
ECLFINANCE, NI, 13-Jun-2019,1011.9,1006,1006,1005,1005,1005,1005.23,60,0.6,2,60,100
ECLFINANCE, NJ, 13-Jun-2019,931.8,916,929.8,911.8,929.8,929.8,917.83,65,0.6,4,50,76.92
