SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EROSMEDIA, EQ, 20-Jun-2019, 25.80, 24.55, 24.55, 24.55, 24.55, 24.55, 24.55, 24003, 5.89, 235, 24003, 100.00
ESABINDIA, EQ, 20-Jun-2019, 1065.50, 1062.50, 1085.20, 1057.90, 1074.90, 1071.45, 1072.94, 2695, 28.92, 435, 1892, 70.20
ESCORTS, EQ, 20-Jun-2019, 523.70, 522.00, 554.45, 519.50, 551.85, 551.35, 538.42, 2137391, 11508.20, 53956, 454880, 21.28
ESSARSHPNG, BE, 20-Jun-2019, 8.25, 8.10, 8.45, 7.85, 7.85, 7.90, 8.10, 8890, 0.72, 74, -, -
ESSDEE, BZ, 20-Jun-2019, 6.05, 6.00, 6.00, 5.75, 5.75, 5.75, 5.75, 3663, 0.21, 16, -, -
ESSELPACK, EQ, 20-Jun-2019, 129.30, 129.20, 130.00, 129.10, 129.50, 129.45, 129.36, 49852, 64.49, 472, 40324, 80.89
ESTER, EQ, 20-Jun-2019, 29.50, 28.35, 30.90, 28.35, 30.85, 30.70, 30.23, 28052, 8.48, 185, 23875, 85.11
EUROCERA, BE, 20-Jun-2019, 1.60, 1.55, 1.60, 1.55, 1.60, 1.60, 1.55, 27466, 0.43, 3, -, -
EUROMULTI, BE, 20-Jun-2019, 0.45, 0.40, 0.40, 0.40, 0.40, 0.40, 0.40, 400, 0.00, 1, -, -
EUROTEXIND, EQ, 20-Jun-2019, 13.00, 13.55, 13.55, 13.00, 13.45, 13.45, 13.40, 920, 0.12, 4, 710, 77.17
EVEREADY, EQ, 20-Jun-2019, 73.80, 70.15, 70.90, 70.15, 70.15, 70.15, 70.16, 34389, 24.13, 615, 33688, 97.96
EVERESTIND, EQ, 20-Jun-2019, 409.00, 412.00, 419.00, 406.20, 417.00, 417.05, 413.81, 13679, 56.60, 504, 8591, 62.80
EXCEL, BE, 20-Jun-2019, 1.20, 1.25, 1.25, 1.20, 1.25, 1.25, 1.25, 78332, 0.98, 45, -, -
EXCELCROP, EQ, 20-Jun-2019, 3020.50, 3020.65, 3020.65, 2971.00, 2999.00, 2995.50, 2997.52, 1497, 44.87, 233, 858, 57.31
EXCELINDUS, EQ, 20-Jun-2019, 951.25, 951.25, 965.00, 945.00, 952.10, 953.10, 951.45, 7131, 67.85, 658, 5125, 71.87
EXIDEIND, EQ, 20-Jun-2019, 196.30, 196.60, 205.95, 196.05, 205.20, 204.95, 201.97, 2056563, 4153.71, 19489, 969797, 47.16
EXPLEOSOL, EQ, 20-Jun-2019, 404.80, 402.10, 406.95, 398.00, 402.80, 402.50, 402.25, 1647, 6.63, 142, 958, 58.17
FACT, EQ, 20-Jun-2019, 35.05, 35.45, 36.35, 34.10, 36.20, 35.75, 35.19, 64514, 22.70, 559, 33342, 51.68
FAIRCHEM, EQ, 20-Jun-2019, 522.10, 521.05, 521.05, 513.95, 520.00, 518.30, 516.94, 13511, 69.84, 402, 10395, 76.94
FCL, EQ, 20-Jun-2019, 34.95, 35.20, 36.65, 34.05, 36.50, 36.25, 35.41, 129432, 45.83, 968, 78374, 60.55
FCONSUMER, EQ, 20-Jun-2019, 37.90, 37.85, 39.00, 37.10, 38.75, 38.70, 38.31, 1312764, 502.98, 5089, 590725, 45.00
FCSSOFT, EQ, 20-Jun-2019, 0.20, 0.15, 0.20, 0.15, 0.20, 0.20, 0.18, 359714, 0.63, 115, 122746, 34.12
FDC, EQ, 20-Jun-2019, 173.15, 172.30, 174.90, 170.30, 174.85, 173.85, 173.00, 16206, 28.04, 422, 11252, 69.43
FEDERALBNK, EQ, 20-Jun-2019, 104.05, 104.40, 104.55, 100.85, 103.80, 104.05, 102.97, 13827126, 14237.35, 34031, 3349774, 24.23
FEL, EQ, 20-Jun-2019, 34.30, 34.50, 35.30, 33.60, 35.25, 35.10, 34.60, 178280, 61.69, 643, 125501, 70.40
FELDVR, EQ, 20-Jun-2019, 32.05, 31.50, 33.90, 31.50, 33.90, 33.05, 32.67, 8610, 2.81, 195, 6437, 74.76
FIEMIND, EQ, 20-Jun-2019, 434.45, 435.00, 435.00, 425.35, 433.00, 433.90, 432.15, 5729, 24.76, 311, 4319, 75.39
FILATEX, EQ, 20-Jun-2019, 36.70, 36.80, 39.80, 36.70, 38.30, 39.35, 38.67, 165183, 63.88, 835, 100251, 60.69
FINCABLES, EQ, 20-Jun-2019, 448.60, 451.00, 451.00, 444.50, 445.00, 445.40, 445.69, 16863, 75.16, 989, 10138, 60.12
FINEORG, EQ, 20-Jun-2019, 1421.40, 1414.10, 1420.00, 1377.05, 1395.00, 1402.25, 1401.35, 6147, 86.14, 931, 4183, 68.05
FINPIPE, EQ, 20-Jun-2019, 500.10, 500.00, 513.00, 500.00, 510.30, 512.65, 508.02, 78448, 398.53, 2432, 51535, 65.69
FLEXITUFF, EQ, 20-Jun-2019, 31.80, 33.95, 33.95, 30.05, 31.65, 31.05, 31.13, 4772, 1.49, 310, 1241, 26.01
FLFL, EQ, 20-Jun-2019, 439.70, 433.60, 455.00, 433.00, 452.45, 450.75, 442.81, 10953, 48.50, 1170, 7319, 66.82
FMGOETZE, EQ, 20-Jun-2019, 543.75, 539.50, 543.45, 520.15, 535.00, 528.20, 525.78, 13725, 72.16, 837, 5444, 39.66
FMNL, BE, 20-Jun-2019, 33.00, 32.00, 33.70, 31.55, 33.65, 33.65, 33.09, 1504, 0.50, 22, -, -
FOCUS, SM, 20-Jun-2019, 156.35, 157.00, 157.00, 156.00, 156.00, 156.00, 156.50, 2000, 3.13, 2, 2000, 100.00
FORTIS, EQ, 20-Jun-2019, 132.75, 133.00, 133.45, 130.70, 131.35, 131.15, 131.50, 326509, 429.34, 4502, 167668, 51.35
FOSECOIND, EQ, 20-Jun-2019, 1260.25, 1279.35, 1280.00, 1247.10, 1280.00, 1273.00, 1262.32, 567, 7.16, 161, 283, 49.91
FRETAIL, EQ, 20-Jun-2019, 457.85, 460.70, 476.40, 458.60, 475.00, 471.40, 467.83, 254624, 1191.21, 5363, 130865, 51.40
FSC, EQ, 20-Jun-2019, 590.30, 580.05, 595.35, 580.05, 595.00, 589.05, 586.50, 605, 3.55, 72, 478, 79.01
FSL, EQ, 20-Jun-2019, 47.80, 47.80, 50.30, 47.15, 50.25, 50.15, 49.21, 1478707, 727.63, 11846, 734494, 49.67
GABRIEL, EQ, 20-Jun-2019, 110.85, 112.50, 112.50, 108.10, 110.00, 110.95, 110.63, 43196, 47.79, 1379, 27589, 63.87
GAEL, EQ, 20-Jun-2019, 174.60, 174.00, 177.00, 173.10, 173.50, 173.90, 174.85, 24715, 43.21, 1016, 16467, 66.63
GAIL, EQ, 20-Jun-2019, 307.75, 307.50, 311.90, 305.50, 311.80, 311.15, 308.79, 2814290, 8690.17, 52810, 1544514, 54.88
GAL, EQ, 20-Jun-2019, 3.85, 3.85, 4.10, 3.65, 4.00, 3.95, 3.87, 6447, 0.25, 45, 6126, 95.02
GALAXYSURF, EQ, 20-Jun-2019, 1199.55, 1206.00, 1225.65, 1190.85, 1220.00, 1218.30, 1214.51, 5766, 70.03, 588, 4020, 69.72
GALLANTT, EQ, 20-Jun-2019, 39.90, 39.95, 40.40, 38.40, 39.00, 39.00, 39.07, 13525, 5.28, 115, 10941, 80.89
GALLISPAT, EQ, 20-Jun-2019, 36.80, 38.95, 39.00, 35.05, 37.50, 37.35, 36.90, 3408, 1.26, 97, 2576, 75.59
GAMMNINFRA, EQ, 20-Jun-2019, 0.40, 0.45, 0.45, 0.40, 0.45, 0.40, 0.40, 1922783, 7.74, 254, 1891524, 98.37
GANDHITUBE, EQ, 20-Jun-2019, 394.50, 395.00, 400.90, 392.00, 396.00, 395.40, 394.06, 1867, 7.36, 63, 1755, 94.00
GANECOS, EQ, 20-Jun-2019, 285.70, 284.45, 296.65, 283.00, 291.00, 292.30, 290.54, 3579, 10.40, 222, 2619, 73.18
GANESHHOUC, EQ, 20-Jun-2019, 46.40, 46.60, 47.00, 43.05, 46.35, 46.60, 45.39, 38241, 17.36, 583, 19414, 50.77
GANGESSECU, EQ, 20-Jun-2019, 47.15, 45.05, 48.00, 45.05, 48.00, 46.45, 46.92, 22998, 10.79, 27, 22405, 97.42
GANGOTRI, BZ, 20-Jun-2019, 1.00, 1.00, 1.00, 0.95, 0.95, 0.95, 0.95, 2627, 0.02, 19, -, -
GARDENSILK, EQ, 20-Jun-2019, 13.65, 13.70, 14.45, 13.00, 13.50, 13.50, 13.50, 24470, 3.30, 216, 17648, 72.12
GARFIBRES, EQ, 20-Jun-2019, 1218.70, 1210.05, 1218.75, 1201.10, 1203.00, 1209.30, 1207.32, 4264, 51.48, 306, 3493, 81.92
GATI, EQ, 20-Jun-2019, 57.05, 56.90, 60.40, 52.70, 60.15, 59.75, 57.09, 1422787, 812.34, 10770, 466990, 32.82
GAYAHWS, EQ, 20-Jun-2019, 0.70, 0.70, 0.70, 0.65, 0.70, 0.70, 0.67, 76715, 0.51, 37, 67357, 87.80
GAYAPROJ, EQ, 20-Jun-2019, 159.95, 155.00, 163.15, 155.00, 157.85, 159.15, 158.77, 15972, 25.36, 600, 9298, 58.21
GDL, EQ, 20-Jun-2019, 127.05, 130.00, 138.80, 124.35, 137.00, 133.10, 126.30, 200417, 253.12, 4785, 138839, 69.28
GEECEE, EQ, 20-Jun-2019, 106.00, 106.00, 107.90, 104.10, 105.10, 106.40, 105.97, 3481, 3.69, 136, 2535, 72.82
GENESYS, EQ, 20-Jun-2019, 89.65, 92.10, 94.90, 84.30, 93.00, 93.10, 89.27, 12782, 11.41, 229, 7503, 58.70
GENUSPAPER, EQ, 20-Jun-2019, 6.00, 6.15, 6.15, 5.85, 6.15, 6.10, 5.97, 39258, 2.34, 148, 28679, 73.05
GENUSPOWER, EQ, 20-Jun-2019, 23.45, 23.40, 23.70, 22.30, 23.30, 23.40, 23.14, 96092, 22.23, 583, 58571, 60.95
GEOJITFSL, EQ, 20-Jun-2019, 32.85, 32.65, 33.60, 32.55, 33.00, 33.20, 33.17, 271481, 90.05, 348, 247511, 91.17
GEPIL, EQ, 20-Jun-2019, 836.85, 836.75, 848.00, 814.50, 832.10, 824.50, 826.63, 11807, 97.60, 1314, 9045, 76.61
GESHIP, EQ, 20-Jun-2019, 266.10, 266.20, 269.50, 264.95, 269.50, 266.65, 265.64, 64868, 172.32, 1423, 60437, 93.17
GET&D, EQ, 20-Jun-2019, 233.45, 229.15, 234.85, 229.00, 229.80, 230.10, 231.16, 18829, 43.52, 1639, 11699, 62.13
GHCL, EQ, 20-Jun-2019, 235.15, 232.30, 242.00, 231.10, 241.95, 240.30, 236.80, 58813, 139.27, 1836, 32935, 56.00
GICHSGFIN, EQ, 20-Jun-2019, 241.70, 241.25, 247.90, 241.25, 245.40, 245.05, 244.77, 41922, 102.61, 1421, 30157, 71.94
GICRE, EQ, 20-Jun-2019, 206.80, 208.00, 210.00, 206.00, 206.95, 207.10, 207.47, 69736, 144.68, 1798, 52702, 75.57
GILLANDERS, EQ, 20-Jun-2019, 42.10, 45.40, 45.40, 41.10, 42.75, 41.65, 42.39, 2268, 0.96, 33, 1111, 48.99
GILLETTE, EQ, 20-Jun-2019, 7265.95, 7275.00, 7348.00, 7212.35, 7340.00, 7336.80, 7260.32, 3746, 271.97, 553, 2943, 78.56
GINNIFILA, EQ, 20-Jun-2019, 9.35, 9.50, 10.10, 8.95, 10.10, 9.95, 9.55, 77431, 7.39, 288, 53740, 69.40
GIPCL, EQ, 20-Jun-2019, 71.00, 70.25, 73.25, 70.25, 73.20, 72.55, 72.38, 77944, 56.42, 525, 59962, 76.93
GIRRESORTS, IT, 20-Jun-2019, 119.95, 119.95, 119.95, 119.95, , 119.95, 119.95, 5000, 6.00, 1, 5000, 100.00
GKWLIMITED, EQ, 20-Jun-2019, 631.80, 635.05, 635.05, 612.00, 612.00, 612.65, 617.08, 105, 0.65, 30, 62, 59.05
GLAXO, EQ, 20-Jun-2019, 1245.65, 1251.70, 1251.70, 1234.95, 1246.10, 1249.70, 1246.43, 13641, 170.03, 1778, 10603, 77.73
GLENMARK, EQ, 20-Jun-2019, 509.25, 508.05, 519.90, 506.30, 519.40, 517.25, 512.26, 414945, 2125.58, 22223, 133182, 32.10
GLOBALVECT, BE, 20-Jun-2019, 62.85, 64.80, 64.80, 59.90, 62.00, 60.85, 60.59, 2681, 1.62, 54, -, -
GLOBOFFS, EQ, 20-Jun-2019, 8.85, 8.70, 9.25, 8.35, 8.60, 8.95, 8.83, 7542, 0.67, 57, 5381, 71.35
GLOBUSSPR, EQ, 20-Jun-2019, 125.20, 125.00, 135.00, 122.20, 131.90, 131.50, 129.74, 80569, 104.53, 2080, 29147, 36.18
GMBREW, EQ, 20-Jun-2019, 493.50, 492.00, 508.80, 485.00, 504.35, 502.60, 494.65, 18515, 91.59, 1268, 9115, 49.23
GMDCLTD, EQ, 20-Jun-2019, 72.50, 72.25, 73.55, 71.35, 73.00, 73.10, 72.56, 76661, 55.63, 923, 47931, 62.52
GMMPFAUDLR, EQ, 20-Jun-2019, 1361.95, 1356.05, 1357.00, 1311.15, 1338.00, 1344.15, 1344.26, 23274, 312.86, 2155, 21589, 92.76
GMRINFRA, EQ, 20-Jun-2019, 14.80, 14.60, 15.40, 14.55, 15.30, 15.30, 15.12, 20546891, 3106.61, 9801, 5905215, 28.74
GNA, EQ, 20-Jun-2019, 265.95, 265.70, 275.00, 260.50, 267.50, 266.80, 267.57, 25005, 66.91, 1632, 9724, 38.89
GNFC, EQ, 20-Jun-2019, 238.30, 235.20, 245.50, 232.65, 244.30, 243.35, 238.58, 310341, 740.42, 7980, 90883, 29.28
GOACARBON, EQ, 20-Jun-2019, 338.00, 339.90, 349.00, 321.40, 342.85, 343.50, 338.68, 115687, 391.81, 6656, 16907, 14.61
GOCLCORP, EQ, 20-Jun-2019, 260.25, 253.00, 273.40, 253.00, 273.00, 261.50, 259.57, 3548, 9.21, 429, 2148, 60.54
GODFRYPHLP, EQ, 20-Jun-2019, 858.50, 852.00, 886.00, 842.55, 881.00, 881.90, 868.08, 161756, 1404.17, 5115, 44495, 27.51
GODREJAGRO, EQ, 20-Jun-2019, 498.90, 494.45, 508.00, 492.00, 504.00, 504.80, 500.52, 25266, 126.46, 2453, 11758, 46.54
GODREJCP, EQ, 20-Jun-2019, 663.70, 660.40, 677.80, 657.95, 672.35, 667.65, 665.21, 931882, 6198.96, 11840, 715506, 76.78
GODREJIND, EQ, 20-Jun-2019, 449.40, 445.00, 460.20, 445.00, 458.60, 456.95, 453.18, 252663, 1145.02, 7642, 108067, 42.77
GODREJPROP, EQ, 20-Jun-2019, 930.35, 930.10, 994.90, 925.10, 983.40, 984.05, 961.57, 586137, 5636.14, 22073, 220815, 37.67
GOENKA, BZ, 20-Jun-2019, 0.25, 0.25, 0.30, 0.25, 0.30, 0.30, 0.25, 332299, 0.83, 34, -, -
GOKEX, EQ, 20-Jun-2019, 88.30, 89.40, 91.25, 87.00, 90.00, 90.00, 89.52, 80003, 71.62, 1009, 44237, 55.29
GOKUL, BE, 20-Jun-2019, 15.50, 15.20, 16.20, 14.75, 16.20, 15.95, 15.17, 106010, 16.09, 164, -, -
GOKULAGRO, EQ, 20-Jun-2019, 17.45, 17.50, 17.50, 16.60, 16.60, 16.60, 16.80, 11578, 1.94, 113, 8941, 77.22
GOLDBEES, EQ, 20-Jun-2019, 2901.70, 2950.30, 2979.50, 2935.25, 2978.50, 2975.90, 2965.33, 23961, 710.52, 2032, 14459, 60.34
GOLDENTOBC, EQ, 20-Jun-2019, 33.50, 33.50, 33.50, 30.15, 32.85, 32.85, 30.75, 1836, 0.56, 32, 1685, 91.78
GOLDIAM, EQ, 20-Jun-2019, 113.35, 114.75, 118.35, 111.50, 115.60, 114.80, 115.43, 104561, 120.70, 2303, 33562, 32.10
GOLDSHARE, EQ, 20-Jun-2019, 2925.00, 2955.10, 3000.00, 2955.10, 2986.05, 2991.55, 2985.28, 2565, 76.57, 210, 2028, 79.06
GOLDTECH, EQ, 20-Jun-2019, 10.15, 10.25, 10.25, 8.35, 9.90, 9.90, 9.60, 15014, 1.44, 101, 8916, 59.38
GOODLUCK, EQ, 20-Jun-2019, 64.10, 63.60, 65.80, 63.60, 64.40, 64.10, 64.20, 5368, 3.45, 130, 3843, 71.59
GPIL, EQ, 20-Jun-2019, 210.05, 207.00, 210.95, 206.00, 208.10, 209.50, 209.27, 51849, 108.50, 1659, 37464, 72.26
GPPL, EQ, 20-Jun-2019, 83.20, 83.05, 83.75, 81.90, 83.40, 83.00, 82.57, 36956, 30.51, 464, 24877, 67.32
GPTINFRA, EQ, 20-Jun-2019, 46.50, 46.50, 48.00, 46.50, 46.50, 47.05, 46.62, 256, 0.12, 8, 256, 100.00
GRANULES, EQ, 20-Jun-2019, 93.40, 93.40, 95.00, 91.40, 94.00, 93.90, 93.32, 583267, 544.29, 7912, 239794, 41.11
GRAPHITE, EQ, 20-Jun-2019, 402.65, 363.25, 373.30, 359.25, 363.45, 363.40, 365.01, 1966414, 7177.69, 51317, 532574, 27.08
GRASIM, EQ, 20-Jun-2019, 882.05, 876.15, 905.60, 870.00, 903.10, 900.80, 895.43, 1415049, 12670.78, 38206, 670412, 47.38
GRAVITA, EQ, 20-Jun-2019, 58.00, 58.00, 65.00, 55.50, 60.00, 60.55, 60.36, 67899, 40.99, 1238, 28462, 41.92
GREAVESCOT, EQ, 20-Jun-2019, 143.45, 144.10, 144.15, 140.00, 141.40, 141.50, 140.89, 232825, 328.03, 3867, 167793, 72.07
GREENLAM, EQ, 20-Jun-2019, 771.45, 758.00, 781.30, 733.60, 762.70, 750.95, 750.73, 7530, 56.53, 725, 6367, 84.56
GREENPLY, EQ, 20-Jun-2019, 164.05, 163.10, 164.90, 158.00, 164.00, 164.15, 161.21, 40512, 65.31, 1555, 23260, 57.42
GREENPOWER, BE, 20-Jun-2019, 4.45, 4.50, 4.65, 4.30, 4.60, 4.60, 4.57, 81923, 3.75, 111, -, -
GRINDWELL, EQ, 20-Jun-2019, 572.25, 574.00, 587.00, 557.00, 580.00, 569.75, 567.74, 14926, 84.74, 1063, 9781, 65.53
GROBTEA, EQ, 20-Jun-2019, 338.45, 353.00, 354.95, 329.05, 339.00, 338.80, 341.87, 56, 0.19, 13, 25, 44.64
GRPLTD, EQ, 20-Jun-2019, 985.00, 964.00, 1014.00, 964.00, 1014.00, 1014.00, 1011.85, 194, 1.96, 30, 188, 96.91
GRSE, EQ, 20-Jun-2019, 115.35, 116.65, 118.75, 114.25, 118.10, 118.25, 117.46, 75737, 88.96, 1335, 42530, 56.15
GRUH, EQ, 20-Jun-2019, 281.40, 283.00, 285.40, 277.75, 281.30, 282.20, 281.84, 1108028, 3122.82, 30118, 764024, 68.95
GSCLCEMENT, EQ, 20-Jun-2019, 18.65, 18.95, 18.95, 18.25, 18.75, 18.70, 18.62, 19509, 3.63, 130, 13337, 68.36
GSFC, EQ, 20-Jun-2019, 93.60, 93.00, 96.50, 91.10, 96.50, 95.90, 94.45, 698376, 659.59, 5134, 206493, 29.57
GSKCONS, EQ, 20-Jun-2019, 7649.80, 7650.00, 7731.25, 7585.65, 7712.90, 7714.45, 7690.49, 8551, 657.61, 2451, 5540, 64.79
GSPL, EQ, 20-Jun-2019, 180.50, 180.00, 186.40, 179.40, 186.00, 185.05, 183.26, 120124, 220.14, 4245, 72604, 60.44
GSS, EQ, 20-Jun-2019, 104.70, 105.00, 105.45, 98.35, 100.35, 99.65, 101.24, 183017, 185.29, 2747, 96607, 52.79
GTL, EQ, 20-Jun-2019, 2.65, 2.60, 2.65, 2.55, 2.55, 2.55, 2.56, 90112, 2.31, 151, 69912, 77.58
GTLINFRA, BE, 20-Jun-2019, 0.75, 0.80, 0.80, 0.75, 0.75, 0.75, 0.75, 929036, 6.98, 158, -, -
GTNIND, EQ, 20-Jun-2019, 8.00, 8.00, 8.35, 7.70, 8.05, 8.05, 7.89, 3593, 0.28, 15, 2425, 67.49
GTNTEX, BE, 20-Jun-2019, 9.30, 8.85, 8.85, 8.85, 8.85, 8.85, 8.85, 3938, 0.35, 4, -, -
GTPL, EQ, 20-Jun-2019, 58.80, 59.85, 60.90, 57.95, 60.90, 59.95, 59.05, 4890, 2.89, 110, 1919, 39.24
GUFICBIO, EQ, 20-Jun-2019, 72.75, 72.75, 73.40, 70.10, 70.80, 71.15, 71.59, 57208, 40.95, 752, 23791, 41.59
GUJALKALI, EQ, 20-Jun-2019, 502.15, 501.10, 507.45, 490.85, 506.30, 505.65, 497.10, 25662, 127.57, 1823, 14632, 57.02
GUJAPOLLO, EQ, 20-Jun-2019, 122.60, 119.75, 129.75, 117.65, 126.60, 126.00, 126.09, 1311, 1.65, 57, 802, 61.17
GUJFLUORO, EQ, 20-Jun-2019, 1004.55, 1002.80, 1015.00, 983.30, 1005.25, 1002.10, 1001.38, 22229, 222.60, 3844, 11618, 52.27
GUJGASLTD, EQ, 20-Jun-2019, 176.50, 175.50, 179.75, 169.80, 178.50, 179.20, 177.25, 332961, 590.19, 4791, 237612, 71.36
GULFOILLUB, EQ, 20-Jun-2019, 896.35, 885.00, 895.95, 858.25, 864.75, 863.90, 879.17, 11027, 96.95, 1448, 7654, 69.41
GULFPETRO, EQ, 20-Jun-2019, 46.45, 47.60, 53.40, 47.60, 51.20, 51.95, 50.92, 34087, 17.36, 634, 16509, 48.43
GULPOLY, EQ, 20-Jun-2019, 44.40, 44.40, 45.25, 43.15, 44.90, 45.15, 44.15, 20525, 9.06, 215, 19296, 94.01
GVKPIL, EQ, 20-Jun-2019, 5.50, 5.50, 6.20, 5.35, 6.15, 6.05, 5.81, 2608383, 151.59, 7421, 1072006, 41.10
H1190M36RG, MF, 20-Jun-2019, 13.05, 13.00, 13.00, 13.00, 13.00, 13.00, 13.00, 3000, 0.39, 3, 3000, 100.00
HAL, EQ, 20-Jun-2019, 675.65, 671.00, 694.85, 671.00, 690.00, 689.50, 680.62, 4526, 30.80, 968, 2614, 57.76
HARITASEAT, EQ, 20-Jun-2019, 417.85, 420.45, 429.35, 408.05, 422.00, 425.40, 415.52, 3612, 15.01, 379, 289, 8.00
HARRMALAYA, EQ, 20-Jun-2019, 67.20, 67.20, 70.20, 67.00, 70.20, 69.85, 69.26, 18871, 13.07, 504, 8924, 47.29
HATHWAY, EQ, 20-Jun-2019, 23.35, 23.05, 23.30, 22.30, 22.35, 22.40, 22.66, 90748, 20.57, 717, 51705, 56.98
HATSUN, EQ, 20-Jun-2019, 696.05, 688.95, 724.70, 682.10, 721.00, 718.80, 708.93, 7864, 55.75, 363, 6822, 86.75
HAVELLS, EQ, 20-Jun-2019, 784.00, 780.20, 788.00, 776.00, 784.15, 785.75, 782.90, 776309, 6077.76, 24063, 214380, 27.62
HAVISHA, BE, 20-Jun-2019, 0.80, 0.80, 0.80, 0.80, 0.80, 0.80, 0.80, 500, 0.00, 2, -, -
HBLPOWER, EQ, 20-Jun-2019, 22.40, 22.10, 23.15, 21.75, 23.05, 23.00, 22.56, 114736, 25.88, 434, 82413, 71.83
HBSL, EQ, 20-Jun-2019, 7.85, 7.20, 7.85, 7.20, 7.85, 7.85, 7.51, 478, 0.04, 9, 225, 47.07
HCC, EQ, 20-Jun-2019, 11.85, 11.75, 12.25, 11.50, 12.05, 12.10, 11.87, 1230907, 146.07, 4018, 559732, 45.47
HCG, EQ, 20-Jun-2019, 162.50, 165.00, 168.90, 156.65, 166.70, 166.45, 164.24, 3449, 5.66, 303, 882, 25.57
HCL-INSYS, EQ, 20-Jun-2019, 13.00, 13.10, 13.20, 11.60, 13.05, 13.05, 12.48, 742080, 92.61, 2379, 262338, 35.35
HCLTECH, EQ, 20-Jun-2019, 1084.10, 1070.00, 1091.00, 1065.65, 1089.45, 1087.35, 1083.22, 947544, 10264.03, 39786, 453582, 47.87
HDFC, EQ, 20-Jun-2019, 2175.40, 2174.10, 2207.70, 2165.65, 2203.00, 2199.25, 2193.71, 2933451, 64351.40, 149027, 1677942, 57.20
HDFCAMC, EQ, 20-Jun-2019, 1802.85, 1805.00, 1830.00, 1801.00, 1819.00, 1821.20, 1819.22, 107254, 1951.18, 8269, 47086, 43.90
HDFCBANK, EQ, 20-Jun-2019, 2428.35, 2428.35, 2437.00, 2414.60, 2425.70, 2426.35, 2428.38, 2792873, 67821.51, 129225, 1928319, 69.04
HDFCLIFE, EQ, 20-Jun-2019, 437.15, 436.05, 442.00, 429.45, 438.55, 440.45, 435.49, 881140, 3837.27, 32107, 531734, 60.35
HDFCMFGETF, EQ, 20-Jun-2019, 2999.90, 3015.50, 3070.05, 3015.50, 3070.00, 3060.50, 3045.56, 2411, 73.43, 264, 1361, 56.45
HDFCNIFETF, EQ, 20-Jun-2019, 1220.77, 1215.83, 1248.80, 1215.83, 1233.01, 1233.01, 1222.54, 2559, 31.28, 45, 2386, 93.24
HDFCSENETF, EQ, 20-Jun-2019, 4121.02, 4120.73, 4250.01, 4072.98, 4090.01, 4090.01, 4092.98, 44, 1.80, 10, 40, 90.91
HDIL, EQ, 20-Jun-2019, 14.55, 14.25, 14.85, 13.05, 14.50, 14.50, 13.97, 4284320, 598.52, 10731, 1554034, 36.27
HEG, EQ, 20-Jun-2019, 1318.65, 1318.65, 1319.00, 1218.00, 1261.00, 1259.45, 1254.17, 470018, 5894.84, 38246, 90883, 19.34
HEIDELBERG, EQ, 20-Jun-2019, 184.35, 184.10, 188.20, 182.20, 184.95, 184.95, 185.65, 240881, 447.20, 2999, 170933, 70.96
HEOF1100RG, MF, 20-Jun-2019, 9.80, 8.83, 8.83, 8.83, 8.83, 8.83, 8.83, 83, 0.01, 1, 83, 100.00
HEOF1126RG, MF, 20-Jun-2019, 9.86, 9.84, 9.84, 9.84, 9.84, 9.84, 9.84, 1000, 0.10, 5, 1000, 100.00
HERCULES, EQ, 20-Jun-2019, 99.20, 99.25, 101.00, 95.40, 99.80, 99.80, 98.70, 8111, 8.01, 363, 4465, 55.05
HERITGFOOD, EQ, 20-Jun-2019, 408.40, 403.05, 418.95, 400.80, 415.00, 415.45, 409.43, 17619, 72.14, 799, 11414, 64.78
HEROMOTOCO, EQ, 20-Jun-2019, 2606.15, 2610.00, 2669.70, 2600.00, 2661.80, 2665.70, 2644.38, 692167, 18303.51, 35379, 392468, 56.70
HESTERBIO, EQ, 20-Jun-2019, 1718.50, 1721.75, 1745.00, 1701.00, 1702.00, 1718.30, 1711.78, 8017, 137.23, 565, 6664, 83.12
HEXATRADEX, BE, 20-Jun-2019, 12.70, 12.10, 13.15, 12.10, 13.15, 12.95, 12.43, 11953, 1.49, 17, -, -
HEXAWARE, EQ, 20-Jun-2019, 365.40, 362.50, 381.85, 356.50, 380.90, 379.75, 372.17, 1391438, 5178.49, 19235, 250928, 18.03
HFCL, EQ, 20-Jun-2019, 20.10, 20.05, 20.60, 20.05, 20.30, 20.25, 20.27, 1090868, 221.15, 1746, 702578, 64.41
HGINFRA, EQ, 20-Jun-2019, 270.20, 271.05, 272.00, 264.00, 267.50, 270.85, 267.18, 11120, 29.71, 544, 6374, 57.32
HGS, EQ, 20-Jun-2019, 630.05, 623.00, 634.90, 623.00, 627.00, 628.45, 630.22, 9083, 57.24, 614, 1910, 21.03
HHOF1140RG, MF, 20-Jun-2019, 8.76, 8.67, 8.71, 8.67, 8.71, 8.71, 8.69, 1403, 0.12, 4, 1403, 100.00
HIGHGROUND, EQ, 20-Jun-2019, 2.85, 2.80, 2.95, 2.80, 2.95, 2.95, 2.93, 36926, 1.08, 45, 31129, 84.30
