SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ENDURANCE, EQ, 14-Jun-2019, 1200.70, 1198.40, 1205.95, 1185.00, 1190.00, 1194.80, 1197.42, 3115, 37.30, 662, 1965, 63.08
ENERGYDEV, EQ, 14-Jun-2019, 6.40, 6.60, 6.70, 6.45, 6.50, 6.50, 6.59, 10343, 0.68, 92, 8847, 85.54
ENGINERSIN, EQ, 14-Jun-2019, 117.05, 117.70, 118.15, 116.10, 116.50, 116.50, 117.22, 458231, 537.12, 4084, 112885, 24.63
ENIL, EQ, 14-Jun-2019, 433.00, 431.00, 431.00, 425.10, 425.10, 427.05, 429.86, 10980, 47.20, 112, 10700, 97.45
EON, EQ, 14-Jun-2019, 32.60, 32.60, 34.50, 32.05, 32.35, 32.55, 33.04, 15536, 5.13, 384, 6909, 44.47
EQ30, EQ, 14-Jun-2019, 342.10, 342.58, 342.58, 342.58, 342.58, 342.58, 342.58, 103, 0.35, 7, 100, 97.09
EQUITAS, EQ, 14-Jun-2019, 137.35, 140.45, 143.65, 135.20, 136.05, 136.00, 139.46, 3989056, 5563.27, 25770, 630116, 15.80
ERFLNCDI, N1, 14-Jun-2019, 945.00, 950.00, 950.00, 950.00, 950.00, 950.00, 950.00, 15, 0.14, 1, 15, 100.00
ERFLNCDI, N3, 14-Jun-2019, 944.88, 890.00, 890.00, 885.00, 885.00, 885.00, 886.67, 15, 0.13, 2, 15, 100.00
ERFLNCDI, N4, 14-Jun-2019, 930.00, 930.00, 930.00, 925.00, 925.00, 925.00, 927.86, 525, 4.87, 8, 525, 100.00
ERFLNCDI, N5, 14-Jun-2019, 892.00, 860.00, 860.00, 850.00, 850.30, 850.65, 850.93, 200, 1.70, 6, 200, 100.00
ERFLNCDI, N6, 14-Jun-2019, 889.90, 882.00, 882.00, 871.00, 875.00, 875.00, 874.40, 550, 4.81, 8, 550, 100.00
ERIS, EQ, 14-Jun-2019, 510.00, 500.50, 520.00, 495.10, 495.15, 499.40, 501.72, 8353, 41.91, 1206, 4887, 58.51
EROSMEDIA, EQ, 14-Jun-2019, 31.60, 30.05, 30.05, 30.05, 30.05, 30.05, 30.05, 41686, 12.53, 284, 41682, 99.99
ESABINDIA, EQ, 14-Jun-2019, 1084.30, 1089.30, 1132.00, 1050.50, 1050.50, 1057.70, 1074.93, 8666, 93.15, 714, 3817, 44.05
ESCORTS, EQ, 14-Jun-2019, 580.45, 582.00, 582.85, 556.00, 556.60, 559.40, 564.84, 2352726, 13289.06, 61824, 630448, 26.80
ESSARSHPNG, BE, 14-Jun-2019, 9.05, 9.05, 9.15, 8.60, 8.75, 8.70, 9.00, 504422, 45.39, 71, -, -
ESSDEE, BZ, 14-Jun-2019, 7.35, 7.00, 7.00, 7.00, 7.00, 7.00, 7.00, 9070, 0.63, 29, -, -
ESSELPACK, EQ, 14-Jun-2019, 129.40, 128.75, 129.95, 128.75, 129.95, 129.65, 129.40, 85436, 110.56, 882, 61520, 72.01
ESTER, EQ, 14-Jun-2019, 33.65, 33.70, 34.20, 33.05, 33.20, 33.25, 33.36, 18327, 6.11, 243, 14693, 80.17
EUROCERA, BE, 14-Jun-2019, 1.65, 1.65, 1.70, 1.65, 1.65, 1.65, 1.65, 1605, 0.03, 4, -, -
EUROMULTI, BE, 14-Jun-2019, 0.60, 0.60, 0.60, 0.60, 0.60, 0.60, 0.60, 100, 0.00, 1, -, -
EUROTEXIND, EQ, 14-Jun-2019, 14.45, 14.80, 14.80, 13.75, 13.75, 13.75, 14.25, 1030, 0.15, 6, 1020, 99.03
EVEREADY, EQ, 14-Jun-2019, 87.35, 87.40, 87.45, 85.00, 86.10, 85.95, 85.87, 95906, 82.36, 1358, 63664, 66.38
EVERESTIND, EQ, 14-Jun-2019, 413.70, 417.95, 425.00, 411.05, 423.90, 418.10, 416.07, 10291, 42.82, 573, 6104, 59.31
EXCEL, BE, 14-Jun-2019, 1.00, 1.00, 1.05, 0.95, 1.05, 1.05, 1.05, 53529, 0.56, 19, -, -
EXCELCROP, EQ, 14-Jun-2019, 3152.65, 3152.65, 3167.55, 3107.60, 3110.00, 3123.65, 3136.33, 2089, 65.52, 248, 1368, 65.49
EXCELINDUS, EQ, 14-Jun-2019, 1003.75, 1028.00, 1028.00, 981.25, 981.25, 985.85, 993.19, 3828, 38.02, 665, 2372, 61.96
EXIDEIND, EQ, 14-Jun-2019, 206.90, 206.30, 208.20, 205.30, 206.00, 206.00, 206.77, 808370, 1671.45, 20251, 392000, 48.49
EXPLEOSOL, EQ, 14-Jun-2019, 427.85, 422.10, 438.85, 422.05, 423.00, 424.05, 425.50, 1367, 5.82, 121, 747, 54.65
FACT, EQ, 14-Jun-2019, 41.45, 42.50, 42.50, 40.80, 40.80, 41.10, 41.32, 44277, 18.29, 405, 26466, 59.77
FAIRCHEM, EQ, 14-Jun-2019, 543.35, 536.15, 547.00, 536.15, 544.00, 542.85, 544.68, 8395, 45.73, 345, 6351, 75.65
FCL, EQ, 14-Jun-2019, 36.45, 36.85, 37.25, 36.05, 36.40, 36.50, 36.68, 125763, 46.12, 707, 60185, 47.86
FCONSUMER, EQ, 14-Jun-2019, 40.15, 40.10, 40.90, 39.75, 40.30, 40.40, 40.27, 578887, 233.14, 2875, 293749, 50.74
FCSSOFT, EQ, 14-Jun-2019, 0.25, 0.20, 0.25, 0.20, 0.25, 0.20, 0.20, 837075, 1.68, 72, 828243, 98.94
FDC, EQ, 14-Jun-2019, 174.10, 172.25, 174.70, 171.15, 172.50, 172.70, 173.05, 41301, 71.47, 1985, 22496, 54.47
FEDERALBNK, EQ, 14-Jun-2019, 106.70, 106.80, 107.35, 104.90, 105.60, 106.00, 106.17, 8919424, 9470.15, 26845, 2310993, 25.91
FEL, EQ, 14-Jun-2019, 33.75, 33.55, 34.00, 33.05, 33.30, 33.45, 33.47, 168606, 56.43, 1879, 85210, 50.54
FELDVR, EQ, 14-Jun-2019, 32.40, 32.05, 33.00, 31.60, 32.85, 32.75, 32.32, 3499, 1.13, 80, 1794, 51.27
FELIX, SM, 14-Jun-2019, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 17.00, 4000, 0.68, 1, 4000, 100.00
FIEMIND, EQ, 14-Jun-2019, 453.90, 462.00, 462.00, 450.00, 450.00, 450.65, 453.09, 2626, 11.90, 201, 1947, 74.14
FILATEX, EQ, 14-Jun-2019, 40.05, 40.05, 40.50, 39.50, 40.00, 40.00, 39.89, 49730, 19.84, 246, 31771, 63.89
FINCABLES, EQ, 14-Jun-2019, 444.85, 445.05, 447.35, 435.00, 445.00, 445.05, 440.68, 32415, 142.85, 2122, 16896, 52.12
FINEORG, EQ, 14-Jun-2019, 1459.65, 1443.00, 1478.95, 1425.00, 1440.00, 1442.85, 1459.63, 26055, 380.31, 1625, 23332, 89.55
FINPIPE, EQ, 14-Jun-2019, 509.70, 511.95, 511.95, 500.00, 501.00, 500.95, 501.61, 66484, 333.49, 2223, 61505, 92.51
FLEXITUFF, EQ, 14-Jun-2019, 34.15, 33.00, 34.45, 31.25, 32.00, 31.45, 32.17, 9072, 2.92, 158, 4111, 45.32
FLFL, EQ, 14-Jun-2019, 451.45, 445.55, 454.85, 445.55, 447.25, 449.20, 449.98, 52508, 236.27, 359, 47333, 90.14
FMGOETZE, EQ, 14-Jun-2019, 537.40, 538.90, 540.90, 534.80, 534.80, 534.80, 535.39, 8116, 43.45, 442, 7221, 88.97
FMNL, BE, 14-Jun-2019, 37.25, 38.80, 38.90, 35.65, 37.35, 36.10, 37.53, 15656, 5.87, 45, -, -
FOCUS, SM, 14-Jun-2019, 162.05, 162.00, 162.00, 155.05, 155.05, 156.35, 157.76, 4000, 6.31, 3, 4000, 100.00
FORTIS, EQ, 14-Jun-2019, 131.20, 131.20, 131.75, 130.35, 131.00, 131.00, 131.03, 241735, 316.75, 2652, 165811, 68.59
FOSECOIND, EQ, 14-Jun-2019, 1298.20, 1295.50, 1303.40, 1275.50, 1289.00, 1279.95, 1288.71, 1001, 12.90, 59, 957, 95.60
FOURTHDIM, SM, 14-Jun-2019, 16.80, 16.80, 16.80, 16.80, 16.80, 16.80, 16.80, 1000, 0.17, 1, 1000, 100.00
FRETAIL, EQ, 14-Jun-2019, 460.15, 457.00, 466.10, 452.10, 452.60, 457.40, 459.55, 172284, 791.72, 5513, 113036, 65.61
FSC, EQ, 14-Jun-2019, 605.50, 600.05, 603.95, 598.00, 598.00, 598.50, 599.50, 829, 4.97, 110, 681, 82.15
FSL, EQ, 14-Jun-2019, 51.25, 51.00, 51.70, 50.35, 50.55, 50.80, 51.08, 938219, 479.23, 5433, 394269, 42.02
GABRIEL, EQ, 14-Jun-2019, 122.10, 122.75, 124.10, 120.00, 123.30, 121.90, 121.63, 45495, 55.34, 1627, 23177, 50.94
GAEL, EQ, 14-Jun-2019, 192.60, 195.00, 195.00, 185.20, 185.50, 185.45, 187.80, 27737, 52.09, 1428, 20696, 74.62
GAIL, EQ, 14-Jun-2019, 308.10, 308.50, 311.55, 307.55, 307.70, 308.50, 309.52, 3964245, 12270.25, 55725, 2169585, 54.73
GAL, EQ, 14-Jun-2019, 3.70, 3.50, 4.20, 3.40, 3.80, 3.80, 3.79, 7949, 0.30, 55, 5515, 69.38
GALAXYSURF, EQ, 14-Jun-2019, 1164.25, 1163.10, 1179.95, 1162.30, 1178.00, 1175.45, 1172.58, 3567, 41.83, 341, 3038, 85.17
GALLANTT, EQ, 14-Jun-2019, 41.35, 41.40, 42.45, 40.95, 41.00, 41.20, 41.30, 4856, 2.01, 52, 4580, 94.32
GALLISPAT, EQ, 14-Jun-2019, 39.55, 39.00, 39.60, 38.85, 39.25, 39.35, 39.07, 5575, 2.18, 33, 5317, 95.37
GAMMNINFRA, EQ, 14-Jun-2019, 0.40, 0.40, 0.45, 0.40, 0.45, 0.40, 0.43, 321612, 1.38, 125, 169459, 52.69
GANDHITUBE, EQ, 14-Jun-2019, 400.50, 404.40, 404.40, 400.00, 400.10, 400.85, 401.90, 1523, 6.12, 54, 1455, 95.54
GANECOS, EQ, 14-Jun-2019, 298.85, 300.05, 303.85, 298.20, 300.00, 298.75, 299.93, 2487, 7.46, 78, 2047, 82.31
GANESHHOUC, EQ, 14-Jun-2019, 52.45, 52.00, 52.80, 51.15, 52.50, 52.15, 51.80, 10697, 5.54, 252, 7110, 66.47
GANGESSECU, EQ, 14-Jun-2019, 43.10, 43.00, 43.15, 43.00, 43.15, 43.15, 43.15, 660, 0.28, 3, 660, 100.00
GANGOTRI, BZ, 14-Jun-2019, 1.00, 1.00, 1.05, 0.95, 1.05, 1.05, 0.96, 6136, 0.06, 9, -, -
GARDENSILK, EQ, 14-Jun-2019, 15.85, 15.90, 15.90, 15.25, 15.65, 15.65, 15.58, 11149, 1.74, 99, 10407, 93.34
GARFIBRES, EQ, 14-Jun-2019, 1206.60, 1206.60, 1220.00, 1206.60, 1215.00, 1217.15, 1215.98, 14725, 179.05, 278, 14089, 95.68
GATI, EQ, 14-Jun-2019, 70.20, 70.70, 70.95, 68.60, 68.60, 69.10, 69.68, 339891, 236.84, 3240, 141700, 41.69
GAYAHWS, EQ, 14-Jun-2019, 0.75, 0.70, 0.80, 0.70, 0.75, 0.70, 0.75, 4611, 0.03, 30, 2622, 56.86
GAYAPROJ, EQ, 14-Jun-2019, 168.10, 167.15, 170.05, 165.00, 167.00, 167.30, 167.88, 21260, 35.69, 580, 14276, 67.15
GDL, EQ, 14-Jun-2019, 134.05, 133.80, 135.95, 133.80, 135.00, 135.00, 134.99, 152567, 205.96, 2551, 140802, 92.29
GEECEE, EQ, 14-Jun-2019, 114.05, 113.45, 114.90, 113.00, 113.95, 113.50, 114.29, 1033, 1.18, 50, 690, 66.80
GENESYS, EQ, 14-Jun-2019, 93.35, 95.00, 95.00, 91.10, 92.00, 91.75, 91.66, 3091, 2.83, 81, 1728, 55.90
GENUSPAPER, EQ, 14-Jun-2019, 6.40, 6.40, 6.40, 6.20, 6.40, 6.35, 6.32, 83056, 5.25, 87, 61050, 73.50
GENUSPOWER, EQ, 14-Jun-2019, 24.20, 23.80, 26.50, 23.80, 24.15, 24.20, 24.57, 114120, 28.04, 647, 68950, 60.42
GEOJITFSL, EQ, 14-Jun-2019, 33.95, 33.95, 34.50, 33.90, 34.00, 34.00, 34.06, 52619, 17.92, 353, 36670, 69.69
GEPIL, EQ, 14-Jun-2019, 869.95, 862.00, 878.45, 857.95, 865.00, 864.00, 864.38, 8448, 73.02, 1199, 5942, 70.34
GESHIP, EQ, 14-Jun-2019, 264.35, 266.50, 274.30, 264.20, 273.45, 273.35, 271.20, 213842, 579.95, 5429, 195260, 91.31
GET&D, EQ, 14-Jun-2019, 241.95, 240.00, 244.00, 231.00, 231.25, 232.05, 234.97, 38678, 90.88, 6450, 24077, 62.25
GHCL, EQ, 14-Jun-2019, 239.00, 240.00, 242.05, 237.55, 238.00, 238.05, 239.33, 32593, 78.01, 716, 20220, 62.04
GICHSGFIN, EQ, 14-Jun-2019, 247.40, 245.60, 247.40, 242.75, 246.45, 244.65, 244.58, 13654, 33.39, 851, 8488, 62.16
GICRE, EQ, 14-Jun-2019, 215.80, 218.00, 218.00, 213.00, 214.90, 214.90, 215.06, 50146, 107.84, 1901, 33877, 67.56
GILLANDERS, EQ, 14-Jun-2019, 44.15, 44.80, 44.80, 43.35, 44.45, 44.45, 43.79, 829, 0.36, 22, 583, 70.33
GILLETTE, EQ, 14-Jun-2019, 7442.15, 7385.30, 7464.00, 7356.05, 7435.00, 7420.65, 7419.02, 2091, 155.13, 605, 1554, 74.32
GINNIFILA, EQ, 14-Jun-2019, 11.50, 11.35, 11.50, 11.25, 11.30, 11.30, 11.38, 31801, 3.62, 112, 27207, 85.55
GIPCL, EQ, 14-Jun-2019, 74.10, 74.15, 74.90, 73.75, 74.15, 74.00, 74.10, 35087, 26.00, 394, 29877, 85.15
GIRIRAJ, SM, 14-Jun-2019, 26.45, 25.60, 25.60, 25.60, 25.60, 25.60, 25.60, 1200, 0.31, 1, 1200, 100.00
GKWLIMITED, EQ, 14-Jun-2019, 668.50, 638.00, 688.80, 638.00, 687.00, 671.55, 681.81, 251, 1.71, 13, 41, 16.33
GLAXO, EQ, 14-Jun-2019, 1258.10, 1251.10, 1270.00, 1251.00, 1267.00, 1263.05, 1260.94, 18472, 232.92, 1426, 15376, 83.24
GLENMARK, EQ, 14-Jun-2019, 523.20, 523.20, 533.00, 518.20, 528.20, 525.75, 525.80, 528225, 2777.40, 25060, 151923, 28.76
GLOBALVECT, BE, 14-Jun-2019, 64.90, 62.25, 67.80, 62.25, 64.30, 64.30, 64.51, 4145, 2.67, 46, -, -
GLOBOFFS, EQ, 14-Jun-2019, 9.50, 9.40, 9.50, 8.90, 8.90, 9.05, 9.13, 6972, 0.64, 93, 4202, 60.27
GLOBUSSPR, EQ, 14-Jun-2019, 136.45, 138.70, 138.70, 135.20, 135.50, 135.90, 136.60, 17548, 23.97, 474, 9698, 55.27
GMBREW, EQ, 14-Jun-2019, 517.65, 515.00, 518.00, 511.00, 511.00, 511.60, 512.77, 6387, 32.75, 410, 4959, 77.64
GMDCLTD, EQ, 14-Jun-2019, 75.10, 74.50, 75.75, 74.00, 74.95, 74.55, 74.74, 121937, 91.13, 2883, 84586, 69.37
GMMPFAUDLR, EQ, 14-Jun-2019, 1449.30, 1475.95, 1475.95, 1410.00, 1410.30, 1420.80, 1426.17, 3875, 55.26, 466, 2111, 54.48
GMRINFRA, EQ, 14-Jun-2019, 15.05, 15.10, 15.10, 14.70, 14.75, 14.80, 14.88, 12506656, 1860.58, 4503, 5171642, 41.35
GNA, EQ, 14-Jun-2019, 283.00, 282.50, 284.25, 280.35, 282.00, 281.05, 281.79, 5188, 14.62, 323, 3214, 61.95
GNFC, EQ, 14-Jun-2019, 263.45, 263.60, 267.25, 260.50, 260.50, 262.20, 263.55, 123670, 325.93, 6245, 56436, 45.63
GOACARBON, EQ, 14-Jun-2019, 382.65, 381.50, 389.70, 371.10, 374.80, 377.50, 382.80, 49004, 187.59, 2029, 14314, 29.21
GOCLCORP, EQ, 14-Jun-2019, 273.75, 272.05, 279.65, 256.50, 275.00, 268.60, 266.61, 5247, 13.99, 307, 2947, 56.17
GODFRYPHLP, EQ, 14-Jun-2019, 893.45, 895.80, 900.95, 878.30, 888.00, 883.40, 891.83, 73161, 652.47, 4167, 13316, 18.20
GODHA, SM, 14-Jun-2019, 18.90, 17.70, 17.70, 17.70, 17.70, 17.70, 17.70, 4000, 0.71, 1, 4000, 100.00
GODREJAGRO, EQ, 14-Jun-2019, 500.75, 498.00, 503.00, 496.00, 501.00, 500.00, 499.76, 43838, 219.09, 1521, 34814, 79.42
GODREJCP, EQ, 14-Jun-2019, 679.60, 678.00, 678.80, 659.10, 663.50, 663.15, 665.13, 697429, 4638.79, 29283, 388184, 55.66
GODREJIND, EQ, 14-Jun-2019, 471.50, 474.80, 474.80, 460.20, 462.00, 462.85, 466.79, 156874, 732.27, 4975, 35510, 22.64
GODREJPROP, EQ, 14-Jun-2019, 921.00, 922.80, 934.00, 912.55, 915.10, 916.10, 922.68, 283907, 2619.55, 14653, 137240, 48.34
GOENKA, BZ, 14-Jun-2019, 0.30, 0.30, 0.30, 0.25, 0.30, 0.30, 0.28, 146049, 0.40, 43, -, -
GOKEX, EQ, 14-Jun-2019, 97.85, 98.35, 98.95, 92.15, 93.00, 94.50, 96.69, 82381, 79.66, 816, 61078, 74.14
GOKUL, BE, 14-Jun-2019, 14.50, 14.40, 14.90, 13.80, 14.85, 14.70, 14.54, 105836, 15.39, 382, -, -
GOKULAGRO, EQ, 14-Jun-2019, 15.45, 15.65, 16.00, 15.35, 16.00, 15.90, 15.77, 107383, 16.93, 215, 45116, 42.01
GOLDBEES, EQ, 14-Jun-2019, 2882.60, 2895.20, 2935.00, 2890.20, 2927.25, 2924.20, 2915.56, 23838, 695.01, 1855, 14529, 60.95
GOLDENTOBC, EQ, 14-Jun-2019, 35.45, 33.00, 36.85, 32.80, 34.55, 34.55, 34.69, 4880, 1.69, 57, 2738, 56.11
GOLDIAM, EQ, 14-Jun-2019, 117.45, 117.30, 136.50, 115.60, 130.50, 129.95, 130.12, 1183228, 1539.57, 16398, 191674, 16.20
GOLDSHARE, EQ, 14-Jun-2019, 2904.75, 2908.50, 2940.50, 2908.50, 2938.00, 2933.10, 2928.31, 1510, 44.22, 136, 988, 65.43
GOLDTECH, EQ, 14-Jun-2019, 11.00, 11.25, 11.45, 10.95, 11.00, 11.00, 11.06, 6584, 0.73, 52, 3896, 59.17
GOODLUCK, EQ, 14-Jun-2019, 68.00, 67.50, 68.35, 66.25, 67.00, 67.00, 67.55, 7539, 5.09, 62, 5136, 68.13
GPIL, EQ, 14-Jun-2019, 237.05, 238.05, 238.75, 218.60, 223.00, 225.15, 229.15, 34821, 79.79, 1137, 21853, 62.76
GPPL, EQ, 14-Jun-2019, 82.60, 82.75, 82.90, 81.00, 81.85, 81.40, 81.58, 58558, 47.77, 1024, 33341, 56.94
GPTINFRA, EQ, 14-Jun-2019, 56.10, 61.00, 61.00, 51.00, 51.00, 51.55, 54.86, 20803, 11.41, 147, 7822, 37.60
GRANULES, EQ, 14-Jun-2019, 102.45, 102.40, 103.40, 100.10, 100.65, 101.15, 101.99, 254815, 259.89, 4447, 156078, 61.25
GRAPHITE, EQ, 14-Jun-2019, 417.25, 417.75, 424.90, 416.70, 420.15, 420.10, 420.90, 825509, 3474.59, 18333, 312944, 37.91
GRASIM, EQ, 14-Jun-2019, 904.60, 904.00, 906.60, 892.90, 892.95, 899.00, 900.38, 1850574, 16662.15, 42475, 1041068, 56.26
GRAVITA, EQ, 14-Jun-2019, 63.70, 64.25, 68.00, 63.75, 63.75, 64.20, 65.60, 64836, 42.53, 1154, 36268, 55.94
GREAVESCOT, EQ, 14-Jun-2019, 148.30, 147.80, 148.45, 144.85, 145.65, 145.40, 146.49, 118954, 174.26, 2565, 64608, 54.31
GREENLAM, EQ, 14-Jun-2019, 819.40, 839.80, 839.80, 814.95, 820.00, 819.90, 820.85, 208, 1.71, 51, 162, 77.88
GREENPLY, EQ, 14-Jun-2019, 162.15, 162.50, 165.50, 161.10, 161.10, 163.30, 163.26, 19006, 31.03, 542, 13011, 68.46
GREENPOWER, BE, 14-Jun-2019, 4.05, 4.20, 4.25, 4.10, 4.25, 4.25, 4.24, 82090, 3.48, 130, -, -
GRINDWELL, EQ, 14-Jun-2019, 582.70, 585.00, 586.95, 578.05, 581.50, 581.05, 581.64, 2519, 14.65, 326, 1559, 61.89
GROBTEA, EQ, 14-Jun-2019, 359.75, 354.05, 354.10, 354.05, 354.10, 354.10, 354.08, 2, 0.01, 2, 1, 50.00
GRPLTD, EQ, 14-Jun-2019, 1005.45, 1019.95, 1019.95, 985.05, 986.00, 985.30, 986.41, 41, 0.40, 21, 32, 78.05
GRSE, EQ, 14-Jun-2019, 117.80, 118.40, 119.25, 116.60, 118.25, 117.95, 118.31, 108499, 128.36, 1534, 69956, 64.48
GRUH, EQ, 14-Jun-2019, 307.10, 292.10, 296.00, 286.05, 292.75, 291.70, 289.99, 35323362, 102433.90, 54257, 26885905, 76.11
GSCLCEMENT, EQ, 14-Jun-2019, 20.35, 19.80, 20.40, 19.80, 20.10, 20.10, 20.08, 19853, 3.99, 103, 15096, 76.04
GSFC, EQ, 14-Jun-2019, 100.70, 100.60, 103.15, 100.10, 100.45, 101.10, 101.92, 1015339, 1034.83, 4963, 254205, 25.04
GSKCONS, EQ, 14-Jun-2019, 7764.45, 7764.45, 7776.95, 7700.00, 7700.05, 7726.70, 7742.25, 15216, 1178.06, 3972, 12020, 79.00
GSPL, EQ, 14-Jun-2019, 185.75, 185.75, 186.45, 177.70, 178.65, 180.05, 182.03, 1480209, 2694.48, 11931, 1259655, 85.10
GSS, EQ, 14-Jun-2019, 114.85, 115.60, 117.80, 113.65, 113.90, 114.15, 115.55, 148633, 171.74, 1453, 63999, 43.06
GTL, EQ, 14-Jun-2019, 3.45, 3.40, 3.55, 3.25, 3.35, 3.30, 3.38, 30585, 1.03, 103, 21690, 70.92
GTLINFRA, BE, 14-Jun-2019, 0.75, 0.80, 0.80, 0.75, 0.75, 0.75, 0.77, 631363, 4.86, 155, -, -
GTNIND, EQ, 14-Jun-2019, 8.60, 8.60, 8.90, 8.45, 8.50, 8.70, 8.52, 255, 0.02, 10, 250, 98.04
GTNTEX, BE, 14-Jun-2019, 9.85, 9.80, 9.80, 9.75, 9.75, 9.75, 9.77, 102, 0.01, 3, -, -
GTPL, EQ, 14-Jun-2019, 64.50, 64.50, 65.70, 64.10, 65.00, 64.75, 64.58, 2476, 1.60, 53, 2352, 94.99
GUFICBIO, EQ, 14-Jun-2019, 80.30, 83.00, 83.00, 78.05, 81.05, 81.00, 80.76, 70885, 57.24, 944, 39827, 56.19
GUJALKALI, EQ, 14-Jun-2019, 536.20, 538.50, 540.00, 522.00, 527.70, 523.75, 528.70, 18376, 97.15, 1208, 7124, 38.77
GUJAPOLLO, EQ, 14-Jun-2019, 134.65, 135.95, 136.25, 135.05, 135.20, 135.20, 135.76, 719, 0.98, 21, 637, 88.60
GUJFLUORO, EQ, 14-Jun-2019, 1059.85, 1052.50, 1062.95, 1026.30, 1026.30, 1031.70, 1038.10, 22178, 230.23, 2717, 13247, 59.73
GUJGASLTD, EQ, 14-Jun-2019, 181.90, 183.40, 186.40, 182.00, 185.50, 185.05, 184.83, 783626, 1448.35, 14004, 572945, 73.11
GUJRAFFIA, BE, 14-Jun-2019, 15.45, 15.40, 15.40, 15.30, 15.30, 15.35, 15.36, 2590, 0.40, 11, -, -
GULFOILLUB, EQ, 14-Jun-2019, 900.05, 890.00, 907.00, 890.00, 907.00, 903.60, 901.14, 12798, 115.33, 428, 9854, 77.00
GULFPETRO, EQ, 14-Jun-2019, 55.75, 55.55, 57.30, 54.50, 56.50, 56.55, 55.71, 5381, 3.00, 115, 3813, 70.86
GULPOLY, EQ, 14-Jun-2019, 46.60, 46.35, 46.35, 45.00, 45.25, 45.25, 45.56, 50235, 22.88, 264, 46200, 91.97
GVKPIL, EQ, 14-Jun-2019, 6.10, 6.10, 6.15, 5.90, 5.95, 5.95, 6.00, 1666371, 100.01, 1230, 1000704, 60.05
H1190M36RG, MF, 14-Jun-2019, 12.10, 12.15, 12.15, 12.15, 12.15, 12.15, 12.15, 100, 0.01, 1, 100, 100.00
HAL, EQ, 14-Jun-2019, 692.95, 693.40, 698.90, 683.65, 683.65, 686.45, 689.51, 4778, 32.94, 811, 3111, 65.11
HARITASEAT, EQ, 14-Jun-2019, 430.80, 422.40, 433.00, 418.75, 418.75, 421.05, 424.62, 1389, 5.90, 138, 890, 64.07
HARRMALAYA, EQ, 14-Jun-2019, 69.20, 68.75, 74.10, 68.05, 72.25, 72.95, 72.25, 65273, 47.16, 1021, 38178, 58.49
HATHWAY, EQ, 14-Jun-2019, 24.40, 24.20, 25.00, 24.05, 24.55, 24.55, 24.51, 44690, 10.95, 313, 32394, 72.49
HATSUN, EQ, 14-Jun-2019, 709.40, 710.10, 715.95, 705.95, 712.50, 713.45, 712.84, 5391, 38.43, 161, 4526, 83.95
HAVELLS, EQ, 14-Jun-2019, 783.50, 783.30, 784.20, 774.90, 778.25, 777.75, 779.59, 833824, 6500.39, 14931, 559485, 67.10
HBLPOWER, EQ, 14-Jun-2019, 24.00, 23.90, 24.00, 23.55, 23.60, 23.65, 23.76, 72363, 17.19, 354, 45927, 63.47
HBSL, EQ, 14-Jun-2019, 8.10, 7.45, 7.65, 7.45, 7.65, 7.65, 7.64, 465, 0.04, 4, 390, 83.87
HCC, EQ, 14-Jun-2019, 12.80, 12.75, 12.95, 12.65, 12.70, 12.75, 12.79, 682363, 87.29, 1461, 328870, 48.20
HCG, EQ, 14-Jun-2019, 170.00, 169.00, 171.75, 168.10, 168.20, 168.60, 168.96, 4430, 7.48, 276, 3464, 78.19
HCL-INSYS, EQ, 14-Jun-2019, 14.30, 14.25, 14.45, 13.80, 14.00, 14.10, 14.22, 172454, 24.52, 686, 89751, 52.04
HCLTECH, EQ, 14-Jun-2019, 1100.90, 1093.10, 1102.35, 1084.00, 1084.00, 1087.00, 1091.45, 1733936, 18925.13, 51015, 1303242, 75.16
HDFC, EQ, 14-Jun-2019, 2197.50, 2204.50, 2207.55, 2177.15, 2182.95, 2185.85, 2189.80, 2162503, 47354.58, 109072, 1238532, 57.27
HDFCAMC, EQ, 14-Jun-2019, 1895.55, 1881.20, 1949.00, 1881.20, 1936.00, 1936.45, 1927.60, 398366, 7678.89, 29278, 167533, 42.06
HDFCBANK, EQ, 14-Jun-2019, 2444.70, 2442.95, 2458.95, 2425.00, 2433.80, 2435.10, 2443.97, 2989230, 73055.95, 108789, 2064787, 69.07
HDFCLIFE, EQ, 14-Jun-2019, 452.00, 454.70, 459.90, 445.15, 449.50, 448.15, 454.42, 1478647, 6719.22, 35714, 758159, 51.27
HDFCMFGETF, EQ, 14-Jun-2019, 2960.15, 2972.00, 2999.00, 2972.00, 2999.00, 2991.90, 2990.02, 782, 23.38, 123, 586, 74.94
HDFCNIFETF, EQ, 14-Jun-2019, 1245.27, 1241.01, 1241.15, 1232.30, 1234.54, 1234.35, 1238.72, 2910, 36.05, 50, 2879, 98.93
HDFCSENETF, EQ, 14-Jun-2019, 4159.07, 4117.00, 4169.94, 4117.00, 4153.53, 4153.53, 4158.86, 76, 3.16, 11, 67, 88.16
