SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ECLFINANCE, NP, 11-Jun-2019, 990.01, 990.01, 990.01, 990.00, 990.00, 990.00, 990.00, 26, 0.26, 4, 18, 69.23
ECLFINANCE, NQ, 11-Jun-2019, 1002.00, 1002.00, 1002.00, 980.00, 980.00, 980.00, 981.06, 62, 0.61, 3, 62, 100.00
ECLFINANCE, NR, 11-Jun-2019, 990.18, 995.00, 995.00, 988.00, 988.00, 990.61, 992.23, 845, 8.38, 21, 845, 100.00
EDELWEISS, EQ, 11-Jun-2019, 181.20, 182.70, 186.70, 178.45, 184.85, 185.00, 183.34, 1529499, 2804.12, 13506, 919063, 60.09
EDL, BZ, 11-Jun-2019, 5.70, 5.55, 5.95, 5.55, 5.95, 5.95, 5.77, 2441, 0.14, 13, -, -
EDUCOMP, BZ, 11-Jun-2019, 1.75, 1.70, 1.80, 1.70, 1.80, 1.70, 1.74, 19170, 0.33, 56, -, -
EHFLNCD, N6, 11-Jun-2019, 1005.00, 1005.00, 1006.00, 1005.00, 1006.00, 1006.00, 1005.40, 25, 0.25, 2, 25, 100.00
EICHERMOT, EQ, 11-Jun-2019, 20131.45, 20176.55, 20220.95, 20000.40, 20153.60, 20132.00, 20108.07, 42939, 8634.20, 12725, 12921, 30.09
EIDPARRY, EQ, 11-Jun-2019, 174.95, 175.10, 178.45, 174.80, 176.40, 176.40, 176.72, 52646, 93.04, 1466, 21021, 39.93
EIFFL, SM, 11-Jun-2019, 111.80, 112.00, 113.00, 112.00, 113.00, 112.90, 112.55, 8800, 9.90, 8, 8800, 100.00
EIHAHOTELS, EQ, 11-Jun-2019, 364.00, 369.75, 369.75, 359.05, 359.20, 359.75, 361.44, 420, 1.52, 44, 205, 48.81
EIHOTEL, EQ, 11-Jun-2019, 174.55, 174.55, 177.60, 172.10, 173.60, 173.95, 173.55, 465918, 808.59, 4281, 429271, 92.13
EIMCOELECO, EQ, 11-Jun-2019, 419.00, 419.00, 419.00, 409.50, 412.05, 415.60, 414.02, 3262, 13.51, 177, 2132, 65.36
EKC, EQ, 11-Jun-2019, 25.20, 25.15, 25.55, 24.65, 25.10, 25.10, 25.16, 39823, 10.02, 373, 29070, 73.00
ELAND, BE, 11-Jun-2019, 6.15, 6.15, 6.45, 6.15, 6.15, 6.15, 6.39, 35590, 2.27, 38, -, -
ELECON, EQ, 11-Jun-2019, 48.85, 49.00, 49.85, 48.10, 49.15, 49.25, 49.12, 86342, 42.41, 973, 45906, 53.17
ELECTCAST, EQ, 11-Jun-2019, 17.90, 18.00, 18.10, 17.65, 17.70, 17.75, 17.81, 31117, 5.54, 219, 21342, 68.59
ELECTHERM, EQ, 11-Jun-2019, 279.55, 287.80, 292.80, 282.50, 289.90, 288.10, 288.90, 93766, 270.89, 1607, 56326, 60.07
ELGIEQUIP, EQ, 11-Jun-2019, 268.50, 262.00, 267.30, 262.00, 264.00, 264.05, 264.94, 3372, 8.93, 228, 2453, 72.75
ELGIRUBCO, EQ, 11-Jun-2019, 23.10, 23.80, 24.90, 22.00, 22.65, 22.65, 22.51, 2173, 0.49, 68, 1813, 83.43
EMAMILTD, EQ, 11-Jun-2019, 343.10, 343.90, 343.90, 337.90, 339.60, 339.70, 340.17, 135209, 459.93, 5115, 79702, 58.95
EMAMIPAP, EQ, 11-Jun-2019, 149.80, 135.00, 148.95, 135.00, 138.10, 139.40, 141.05, 608, 0.86, 30, 418, 68.75
EMAMIREAL, EQ, 11-Jun-2019, 81.55, 81.80, 83.15, 77.95, 81.00, 80.20, 79.44, 12992, 10.32, 362, 10064, 77.46
EMBASSY, RR, 11-Jun-2019, 356.36, 358.00, 365.00, 355.00, 364.20, 363.11, 360.15, 118400, 426.42, 166, 102400, 86.49
EMCO, BE, 11-Jun-2019, 1.85, 1.80, 1.90, 1.80, 1.80, 1.80, 1.81, 11671, 0.21, 35, -, -
EMKAY, EQ, 11-Jun-2019, 76.55, 77.05, 79.30, 74.00, 75.00, 75.05, 75.80, 12352, 9.36, 272, 8185, 66.26
EMMBI, EQ, 11-Jun-2019, 142.05, 141.55, 144.50, 140.05, 144.50, 143.70, 142.29, 6176, 8.79, 239, 4228, 68.46
EMOFSR1RDP, MF, 11-Jun-2019, 7.39, 7.01, 8.00, 7.01, 7.31, 7.31, 7.40, 19002, 1.41, 10, 16002, 84.21
EMOFSR1RGG, MF, 11-Jun-2019, 7.65, 7.75, 7.75, 7.36, 7.58, 7.52, 7.51, 40386, 3.03, 36, 30186, 74.74
ENDURANCE, EQ, 11-Jun-2019, 1199.85, 1195.90, 1215.00, 1190.20, 1190.40, 1204.45, 1201.48, 26596, 319.55, 1798, 22691, 85.32
ENERGYDEV, EQ, 11-Jun-2019, 6.70, 6.70, 6.75, 6.40, 6.65, 6.60, 6.56, 39667, 2.60, 187, 35529, 89.57
ENGINERSIN, EQ, 11-Jun-2019, 116.70, 117.50, 119.50, 115.90, 118.80, 118.85, 118.38, 1004223, 1188.84, 7755, 177818, 17.71
ENIL, EQ, 11-Jun-2019, 444.75, 447.40, 451.15, 436.05, 442.50, 441.85, 442.29, 9204, 40.71, 427, 8514, 92.50
EON, EQ, 11-Jun-2019, 33.85, 35.35, 35.35, 32.30, 33.30, 33.20, 33.18, 22105, 7.34, 307, 10786, 48.79
EQ30, EQ, 11-Jun-2019, 340.00, 330.00, 340.00, 324.00, 339.90, 339.90, 325.39, 221, 0.72, 7, 215, 97.29
EQUITAS, EQ, 11-Jun-2019, 138.20, 139.30, 139.65, 136.00, 136.50, 136.90, 137.31, 1893614, 2600.13, 9410, 996294, 52.61
ERFLNCDI, N4, 11-Jun-2019, 930.00, 930.00, 930.00, 930.00, 930.00, 930.00, 930.00, 30, 0.28, 1, 30, 100.00
ERFLNCDI, N5, 11-Jun-2019, 845.85, 870.00, 894.80, 847.80, 847.80, 848.36, 852.85, 20, 0.17, 5, 19, 95.00
ERIS, EQ, 11-Jun-2019, 503.10, 503.05, 511.00, 486.65, 502.00, 499.30, 497.62, 104837, 521.69, 3053, 68797, 65.62
EROSMEDIA, EQ, 11-Jun-2019, 40.95, 36.90, 36.90, 36.90, 36.90, 36.90, 36.90, 171164, 63.16, 826, 166364, 97.20
ESABINDIA, EQ, 11-Jun-2019, 1125.25, 1132.35, 1143.00, 1101.00, 1102.00, 1108.50, 1121.55, 5093, 57.12, 565, 2543, 49.93
ESCORTS, EQ, 11-Jun-2019, 581.35, 585.95, 594.80, 578.50, 589.60, 589.80, 588.84, 1197677, 7052.46, 18832, 160246, 13.38
ESSARSHPNG, BE, 11-Jun-2019, 9.70, 10.10, 10.10, 9.25, 9.60, 9.60, 9.69, 4098, 0.40, 33, -, -
ESSDEE, BZ, 11-Jun-2019, 8.50, 8.50, 8.50, 8.10, 8.10, 8.10, 8.18, 6753, 0.55, 44, -, -
ESSELPACK, EQ, 11-Jun-2019, 130.05, 128.35, 129.85, 128.15, 129.70, 129.40, 128.69, 134577, 173.19, 1773, 88362, 65.66
ESTER, EQ, 11-Jun-2019, 35.00, 34.90, 35.90, 34.75, 35.10, 35.35, 35.01, 31834, 11.15, 229, 25429, 79.88
EUROCERA, BE, 11-Jun-2019, 1.70, 1.75, 1.75, 1.70, 1.70, 1.70, 1.70, 1638, 0.03, 7, -, -
EUROMULTI, BE, 11-Jun-2019, 0.65, 0.60, 0.60, 0.60, 0.60, 0.60, 0.60, 53, 0.00, 3, -, -
EVEREADY, EQ, 11-Jun-2019, 91.10, 90.35, 90.75, 86.55, 90.00, 90.05, 88.98, 164597, 146.47, 2441, 72360, 43.96
EVERESTIND, EQ, 11-Jun-2019, 425.30, 421.00, 429.00, 421.00, 423.00, 423.25, 424.31, 11330, 48.07, 580, 6734, 59.44
EXCEL, BE, 11-Jun-2019, 1.00, 0.95, 1.05, 0.95, 1.05, 1.05, 1.00, 68777, 0.69, 38, -, -
EXCELCROP, EQ, 11-Jun-2019, 3164.25, 3124.15, 3195.00, 3124.15, 3154.80, 3150.60, 3151.45, 998, 31.45, 110, 568, 56.91
EXCELINDUS, EQ, 11-Jun-2019, 992.35, 990.00, 995.45, 976.85, 988.00, 986.85, 983.83, 5688, 55.96, 741, 3705, 65.14
EXIDEIND, EQ, 11-Jun-2019, 210.00, 210.20, 214.45, 208.70, 212.90, 213.45, 212.05, 681401, 1444.88, 10130, 268996, 39.48
EXPLEOSOL, EQ, 11-Jun-2019, 436.80, 449.75, 449.90, 431.20, 448.00, 448.25, 442.31, 2338, 10.34, 161, 1429, 61.12
FACT, EQ, 11-Jun-2019, 42.65, 43.55, 43.85, 43.05, 43.20, 43.30, 43.34, 146178, 63.35, 944, 59051, 40.40
FAIRCHEM, EQ, 11-Jun-2019, 540.10, 535.00, 542.05, 531.00, 535.00, 535.40, 536.18, 24381, 130.73, 1010, 20023, 82.13
FCL, EQ, 11-Jun-2019, 36.85, 36.85, 37.35, 36.10, 36.50, 36.55, 36.62, 62550, 22.90, 453, 53423, 85.41
FCONSUMER, EQ, 11-Jun-2019, 41.75, 42.15, 43.00, 41.50, 42.50, 42.45, 42.19, 931019, 392.82, 5444, 291569, 31.32
FCSSOFT, EQ, 11-Jun-2019, 0.25, 0.20, 0.25, 0.20, 0.20, 0.20, 0.21, 327425, 0.69, 126, 298056, 91.03
FDC, EQ, 11-Jun-2019, 182.40, 181.80, 183.80, 180.80, 181.40, 181.70, 182.34, 18024, 32.86, 655, 8325, 46.19
FEDERALBNK, EQ, 11-Jun-2019, 105.40, 105.90, 107.85, 104.30, 107.15, 107.50, 106.43, 9036863, 9618.04, 27865, 2875842, 31.82
FEL, EQ, 11-Jun-2019, 35.25, 35.45, 35.45, 34.90, 35.00, 34.95, 35.06, 71241, 24.98, 312, 46495, 65.26
FELDVR, EQ, 11-Jun-2019, 33.40, 33.55, 33.55, 32.75, 33.10, 33.00, 33.03, 7882, 2.60, 38, 6323, 80.22
FIEMIND, EQ, 11-Jun-2019, 458.65, 461.60, 470.00, 455.45, 460.00, 460.50, 464.23, 10248, 47.57, 541, 5361, 52.31
FILATEX, EQ, 11-Jun-2019, 40.00, 39.85, 42.35, 39.20, 41.50, 41.25, 40.50, 177921, 72.06, 634, 92196, 51.82
FINCABLES, EQ, 11-Jun-2019, 462.50, 462.00, 474.70, 451.05, 462.20, 463.80, 459.05, 46533, 213.61, 2493, 21107, 45.36
FINEORG, EQ, 11-Jun-2019, 1494.20, 1497.50, 1499.30, 1472.45, 1484.85, 1480.05, 1481.90, 45466, 673.76, 7195, 42870, 94.29
FINPIPE, EQ, 11-Jun-2019, 485.55, 489.30, 520.00, 484.05, 519.00, 514.55, 506.42, 174516, 883.79, 5109, 54883, 31.45
FLEXITUFF, EQ, 11-Jun-2019, 36.40, 35.10, 40.35, 33.30, 34.00, 34.80, 35.33, 7040, 2.49, 143, 5649, 80.24
FLFL, EQ, 11-Jun-2019, 447.90, 447.90, 461.45, 444.10, 445.00, 446.75, 449.34, 51592, 231.82, 1597, 37440, 72.57
FMGOETZE, EQ, 11-Jun-2019, 543.00, 542.35, 550.00, 539.05, 550.00, 547.55, 542.54, 298, 1.62, 50, 87, 29.19
FMNL, BE, 11-Jun-2019, 38.65, 39.00, 39.45, 37.60, 38.25, 38.45, 38.54, 2997, 1.16, 29, -, -
FORTIS, EQ, 11-Jun-2019, 127.25, 128.00, 134.80, 127.60, 132.05, 132.55, 131.26, 4156157, 5455.20, 15002, 2913766, 70.11
FOSECOIND, EQ, 11-Jun-2019, 1289.85, 1285.00, 1300.00, 1285.00, 1295.00, 1298.65, 1298.43, 345, 4.48, 49, 285, 82.61
FRETAIL, EQ, 11-Jun-2019, 469.35, 472.00, 480.00, 470.00, 479.00, 476.35, 476.63, 288606, 1375.58, 8836, 128492, 44.52
FSC, EQ, 11-Jun-2019, 591.00, 590.00, 614.90, 590.00, 591.05, 593.90, 599.99, 2103, 12.62, 189, 1442, 68.57
FSL, EQ, 11-Jun-2019, 51.30, 51.25, 52.90, 51.15, 52.50, 52.60, 52.23, 1474903, 770.30, 9285, 574028, 38.92
GABRIEL, EQ, 11-Jun-2019, 125.70, 126.00, 127.60, 120.15, 121.40, 121.75, 122.35, 52169, 63.83, 1514, 32290, 61.89
GAEL, EQ, 11-Jun-2019, 198.20, 197.05, 201.00, 194.30, 194.70, 195.10, 197.35, 16194, 31.96, 686, 9369, 57.85
GAIL, EQ, 11-Jun-2019, 307.25, 309.00, 312.00, 302.85, 306.50, 306.05, 306.43, 10093966, 30931.33, 157310, 5295849, 52.47
GAL, EQ, 11-Jun-2019, 3.60, 3.40, 4.30, 2.90, 4.10, 4.15, 3.73, 186922, 6.97, 292, 69745, 37.31
GALAXYSURF, EQ, 11-Jun-2019, 1150.10, 1169.00, 1169.00, 1127.10, 1149.00, 1143.95, 1139.89, 9249, 105.43, 697, 6060, 65.52
GALLANTT, EQ, 11-Jun-2019, 41.00, 41.00, 41.60, 40.95, 41.00, 41.00, 41.14, 3221, 1.33, 28, 2054, 63.77
GALLISPAT, EQ, 11-Jun-2019, 39.25, 38.80, 39.40, 38.55, 38.80, 39.00, 39.02, 16550, 6.46, 92, 10923, 66.00
GAMMNINFRA, EQ, 11-Jun-2019, 0.45, 0.45, 0.50, 0.40, 0.45, 0.45, 0.45, 1261753, 5.70, 215, 927451, 73.50
GANDHITUBE, EQ, 11-Jun-2019, 399.75, 400.00, 402.90, 397.50, 401.95, 401.00, 399.63, 1182, 4.72, 57, 1006, 85.11
GANECOS, EQ, 11-Jun-2019, 308.85, 309.55, 309.55, 298.10, 305.00, 301.55, 303.20, 6741, 20.44, 434, 5181, 76.86
GANESHHOUC, EQ, 11-Jun-2019, 54.60, 54.05, 54.50, 51.70, 52.50, 52.70, 52.79, 39853, 21.04, 735, 16436, 41.24
GANGESSECU, EQ, 11-Jun-2019, 45.00, 44.10, 46.75, 42.30, 44.05, 44.05, 43.04, 659, 0.28, 10, 356, 54.02
GANGOTRI, BZ, 11-Jun-2019, 1.05, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 6716, 0.07, 17, -, -
GARDENSILK, EQ, 11-Jun-2019, 16.60, 17.40, 17.45, 15.75, 15.90, 15.90, 16.11, 22422, 3.61, 222, 18800, 83.85
GARFIBRES, EQ, 11-Jun-2019, 1208.75, 1196.50, 1224.95, 1188.00, 1190.00, 1199.80, 1203.96, 3420, 41.18, 398, 3000, 87.72
GATI, EQ, 11-Jun-2019, 71.15, 71.50, 71.80, 69.10, 70.70, 70.50, 70.14, 421056, 295.32, 5190, 148774, 35.33
GAYAHWS, EQ, 11-Jun-2019, 0.75, 0.80, 0.80, 0.70, 0.80, 0.80, 0.78, 30823, 0.24, 20, 22904, 74.31
GAYAPROJ, EQ, 11-Jun-2019, 174.55, 174.00, 174.30, 167.10, 171.45, 172.85, 170.53, 33678, 57.43, 1071, 19725, 58.57
GDL, EQ, 11-Jun-2019, 134.30, 133.55, 139.60, 133.55, 137.00, 137.20, 136.99, 381781, 523.01, 2066, 328470, 86.04
GEECEE, EQ, 11-Jun-2019, 116.90, 117.05, 117.05, 113.10, 114.85, 114.90, 114.95, 3099, 3.56, 111, 2175, 70.18
GENESYS, EQ, 11-Jun-2019, 96.15, 95.00, 97.10, 93.00, 96.00, 94.45, 94.44, 5396, 5.10, 202, 3384, 62.71
GENUSPAPER, EQ, 11-Jun-2019, 6.70, 6.70, 6.75, 6.60, 6.65, 6.65, 6.67, 42677, 2.85, 101, 31614, 74.08
GENUSPOWER, EQ, 11-Jun-2019, 26.45, 26.70, 26.70, 25.65, 26.00, 25.95, 25.97, 98354, 25.54, 574, 83849, 85.25
GEOJITFSL, EQ, 11-Jun-2019, 34.30, 33.95, 34.75, 33.55, 34.70, 34.30, 34.13, 72489, 24.74, 572, 41916, 57.82
GEPIL, EQ, 11-Jun-2019, 865.25, 867.05, 872.15, 855.05, 855.05, 868.65, 863.86, 5481, 47.35, 526, 3385, 61.76
GESHIP, EQ, 11-Jun-2019, 270.65, 272.20, 276.50, 269.30, 269.65, 270.85, 273.17, 32191, 87.94, 2023, 25701, 79.84
GET&D, EQ, 11-Jun-2019, 257.10, 255.50, 257.85, 254.50, 255.95, 256.30, 256.03, 17234, 44.12, 2551, 10780, 62.55
GHCL, EQ, 11-Jun-2019, 243.55, 242.30, 246.60, 242.00, 245.20, 245.25, 244.59, 53118, 129.92, 891, 33314, 62.72
GICHSGFIN, EQ, 11-Jun-2019, 245.90, 246.90, 247.20, 244.55, 246.30, 246.35, 245.83, 18322, 45.04, 684, 11568, 63.14
GICL, SM, 11-Jun-2019, 23.00, 23.50, 23.50, 23.50, 23.50, 23.50, 23.50, 6000, 1.41, 1, 6000, 100.00
GICRE, EQ, 11-Jun-2019, 218.95, 219.05, 219.90, 216.55, 219.35, 218.30, 217.84, 30657, 66.78, 1312, 18718, 61.06
GILLANDERS, EQ, 11-Jun-2019, 44.65, 46.30, 46.50, 46.20, 46.20, 46.20, 46.30, 468, 0.22, 6, 468, 100.00
GILLETTE, EQ, 11-Jun-2019, 7379.00, 7389.95, 7433.95, 7336.00, 7400.00, 7401.35, 7390.45, 3337, 246.62, 629, 2558, 76.66
GINNIFILA, EQ, 11-Jun-2019, 12.05, 12.00, 12.50, 11.50, 11.80, 11.85, 11.81, 49940, 5.90, 313, 33051, 66.18
GIPCL, EQ, 11-Jun-2019, 74.35, 74.75, 75.25, 73.90, 74.80, 74.75, 74.68, 24808, 18.53, 280, 16704, 67.33
GKWLIMITED, EQ, 11-Jun-2019, 650.80, 670.00, 682.00, 651.10, 681.80, 667.70, 670.42, 116, 0.78, 13, 105, 90.52
GLAXO, EQ, 11-Jun-2019, 1270.15, 1269.50, 1270.00, 1264.00, 1270.00, 1269.90, 1268.85, 12710, 161.27, 863, 10121, 79.63
GLENMARK, EQ, 11-Jun-2019, 533.30, 534.95, 534.95, 525.00, 528.90, 527.70, 528.80, 346085, 1830.10, 12631, 109082, 31.52
GLOBALVECT, BE, 11-Jun-2019, 67.45, 64.15, 69.95, 64.10, 64.10, 64.10, 64.61, 5941, 3.84, 133, -, -
GLOBOFFS, EQ, 11-Jun-2019, 9.40, 9.25, 9.90, 9.00, 9.50, 9.50, 9.46, 3342, 0.32, 50, 2495, 74.66
GLOBUSSPR, EQ, 11-Jun-2019, 143.30, 144.00, 144.90, 140.30, 142.10, 141.80, 141.98, 23398, 33.22, 619, 10823, 46.26
GMBREW, EQ, 11-Jun-2019, 509.50, 510.20, 518.50, 506.40, 515.75, 511.80, 513.24, 11370, 58.35, 825, 5024, 44.19
GMDCLTD, EQ, 11-Jun-2019, 76.65, 76.25, 76.50, 75.05, 75.45, 75.50, 75.39, 111771, 84.27, 1357, 72736, 65.08
GMMPFAUDLR, EQ, 11-Jun-2019, 1438.45, 1450.00, 1490.00, 1449.00, 1468.40, 1465.20, 1470.80, 20122, 295.95, 1800, 11651, 57.90
GMRINFRA, EQ, 11-Jun-2019, 14.75, 14.85, 15.10, 14.60, 14.95, 15.00, 14.88, 12987278, 1932.02, 6382, 5098751, 39.26
GNA, EQ, 11-Jun-2019, 283.35, 283.35, 286.35, 280.40, 283.75, 283.20, 282.94, 14158, 40.06, 631, 7341, 51.85
GNFC, EQ, 11-Jun-2019, 266.75, 266.50, 267.80, 261.10, 265.50, 265.85, 264.53, 234936, 621.49, 6532, 113946, 48.50
GOACARBON, EQ, 11-Jun-2019, 390.20, 388.80, 407.00, 375.50, 398.00, 396.95, 394.06, 113151, 445.88, 5244, 18540, 16.39
GOCLCORP, EQ, 11-Jun-2019, 274.90, 275.05, 280.45, 268.05, 275.90, 274.00, 274.55, 2255, 6.19, 165, 1195, 52.99
GODFRYPHLP, EQ, 11-Jun-2019, 891.05, 898.60, 898.60, 888.00, 897.00, 895.25, 893.25, 71620, 639.75, 3259, 16555, 23.12
GODHA, SM, 11-Jun-2019, 17.60, 21.10, 21.10, 16.05, 16.05, 16.05, 17.31, 16000, 2.77, 3, 16000, 100.00
GODREJAGRO, EQ, 11-Jun-2019, 500.25, 500.60, 509.00, 500.00, 502.25, 502.40, 502.56, 53908, 270.92, 3401, 35564, 65.97
GODREJCP, EQ, 11-Jun-2019, 691.90, 696.95, 696.95, 680.50, 686.50, 685.15, 686.33, 651733, 4473.06, 14463, 428343, 65.72
GODREJIND, EQ, 11-Jun-2019, 479.50, 483.90, 486.00, 476.45, 481.90, 483.35, 481.39, 169028, 813.68, 6027, 81984, 48.50
GODREJPROP, EQ, 11-Jun-2019, 892.25, 897.80, 908.00, 892.25, 897.00, 903.25, 901.30, 245931, 2216.57, 14574, 78719, 32.01
GOENKA, BZ, 11-Jun-2019, 0.30, 0.30, 0.35, 0.30, 0.35, 0.35, 0.33, 65309, 0.22, 33, -, -
GOKEX, EQ, 11-Jun-2019, 97.15, 98.80, 100.40, 94.05, 96.00, 96.50, 98.26, 128271, 126.04, 1858, 47960, 37.39
GOKUL, BE, 11-Jun-2019, 14.75, 14.30, 14.90, 14.30, 14.50, 14.65, 14.74, 9921, 1.46, 58, -, -
GOKULAGRO, EQ, 11-Jun-2019, 14.75, 14.45, 15.20, 14.45, 15.20, 15.05, 14.91, 117751, 17.55, 191, 47000, 39.91
GOLDBEES, EQ, 11-Jun-2019, 2879.55, 2875.65, 2882.90, 2856.05, 2856.05, 2860.05, 2870.84, 10201, 292.85, 1063, 6774, 66.41
GOLDENTOBC, EQ, 11-Jun-2019, 34.90, 35.90, 35.90, 33.55, 33.55, 33.55, 33.84, 1755, 0.59, 24, 1415, 80.63
GOLDIAM, EQ, 11-Jun-2019, 112.30, 112.50, 112.50, 108.00, 108.90, 109.25, 110.00, 32431, 35.67, 867, 15433, 47.59
GOLDSHARE, EQ, 11-Jun-2019, 2889.45, 2889.40, 2895.00, 2866.15, 2884.90, 2880.35, 2879.32, 829, 23.87, 70, 562, 67.79
GOLDTECH, EQ, 11-Jun-2019, 11.00, 11.50, 11.60, 10.65, 11.40, 11.25, 11.13, 42434, 4.72, 158, 35505, 83.67
GOODLUCK, EQ, 11-Jun-2019, 67.55, 67.55, 67.85, 66.40, 67.50, 67.50, 67.06, 10159, 6.81, 87, 9009, 88.68
GPIL, EQ, 11-Jun-2019, 245.70, 245.65, 248.90, 242.80, 248.35, 246.00, 245.46, 15912, 39.06, 472, 9632, 60.53
GPPL, EQ, 11-Jun-2019, 83.60, 83.10, 84.55, 81.55, 83.40, 83.05, 82.14, 2746998, 2256.33, 2077, 2670224, 97.21
GPTINFRA, EQ, 11-Jun-2019, 48.60, 44.15, 53.35, 44.15, 52.20, 52.90, 51.94, 8255, 4.29, 60, 7436, 90.08
GRANULES, EQ, 11-Jun-2019, 107.15, 106.85, 106.95, 104.60, 105.60, 105.25, 105.48, 354606, 374.05, 5902, 179739, 50.69
GRAPHITE, EQ, 11-Jun-2019, 412.15, 412.55, 426.95, 407.10, 421.90, 420.70, 417.87, 1405236, 5872.00, 26096, 431491, 30.71
GRASIM, EQ, 11-Jun-2019, 880.95, 884.95, 895.80, 876.50, 890.95, 890.10, 887.10, 1278396, 11340.69, 28757, 658448, 51.51
GRAVITA, EQ, 11-Jun-2019, 66.55, 66.15, 68.70, 66.10, 67.65, 67.55, 67.64, 18412, 12.45, 349, 8716, 47.34
GREAVESCOT, EQ, 11-Jun-2019, 150.00, 149.15, 150.40, 148.05, 148.90, 148.60, 149.00, 171818, 256.01, 6596, 110675, 64.41
GREENLAM, EQ, 11-Jun-2019, 840.45, 838.25, 842.00, 832.70, 835.00, 835.00, 835.54, 4646, 38.82, 243, 4362, 93.89
GREENPLY, EQ, 11-Jun-2019, 165.55, 165.55, 168.90, 162.60, 168.45, 166.35, 165.87, 36401, 60.38, 1385, 23467, 64.47
GREENPOWER, BE, 11-Jun-2019, 4.35, 4.35, 4.55, 4.20, 4.20, 4.35, 4.42, 237969, 10.51, 275, -, -
GRINDWELL, EQ, 11-Jun-2019, 594.05, 594.05, 597.95, 585.00, 585.05, 588.50, 592.36, 7209, 42.70, 533, 5754, 79.82
GROBTEA, EQ, 11-Jun-2019, 370.45, 370.05, 371.00, 355.00, 370.00, 365.10, 363.97, 126, 0.46, 22, 83, 65.87
GRPLTD, EQ, 11-Jun-2019, 1037.85, 1034.95, 1044.00, 1001.00, 1030.05, 1030.05, 1028.89, 109, 1.12, 20, 78, 71.56
GRSE, EQ, 11-Jun-2019, 118.60, 119.65, 119.65, 116.20, 118.40, 118.40, 118.28, 108700, 128.57, 1077, 80104, 73.69
GRUH, EQ, 11-Jun-2019, 300.95, 300.00, 305.25, 299.00, 303.25, 303.00, 302.61, 879108, 2660.26, 11759, 620762, 70.61
GSCLCEMENT, EQ, 11-Jun-2019, 20.75, 20.50, 21.00, 20.30, 20.75, 20.75, 20.67, 1663, 0.34, 44, 974, 58.57
GSFC, EQ, 11-Jun-2019, 101.45, 101.45, 102.90, 100.70, 101.65, 101.60, 101.75, 651358, 662.74, 5199, 184749, 28.36
GSKCONS, EQ, 11-Jun-2019, 7745.65, 7745.65, 7768.55, 7661.00, 7735.00, 7730.25, 7725.84, 7417, 573.03, 2214, 4257, 57.40
GSPL, EQ, 11-Jun-2019, 186.45, 185.25, 189.50, 185.25, 188.90, 188.60, 187.75, 53357, 100.18, 1883, 21385, 40.08
GSS, EQ, 11-Jun-2019, 124.80, 125.60, 126.20, 118.20, 119.00, 118.95, 119.66, 261356, 312.73, 2799, 163629, 62.61
GTL, EQ, 11-Jun-2019, 3.55, 3.65, 3.70, 3.50, 3.65, 3.55, 3.61, 8583, 0.31, 62, 4258, 49.61
GTLINFRA, BE, 11-Jun-2019, 0.80, 0.80, 0.85, 0.75, 0.80, 0.75, 0.78, 1115409, 8.71, 210, -, -
GTNIND, EQ, 11-Jun-2019, 8.95, 8.70, 8.95, 8.70, 8.80, 8.80, 8.83, 32, 0.00, 10, 32, 100.00
GTNTEX, BE, 11-Jun-2019, 10.10, 9.60, 9.60, 9.60, 9.60, 9.60, 9.60, 46, 0.00, 1, -, -
GTPL, EQ, 11-Jun-2019, 66.95, 67.75, 67.75, 65.10, 66.85, 65.45, 65.88, 1337, 0.88, 47, 1055, 78.91
GUFICBIO, EQ, 11-Jun-2019, 75.60, 75.60, 75.60, 73.50, 73.60, 74.35, 74.19, 29441, 21.84, 413, 20821, 70.72
GUJALKALI, EQ, 11-Jun-2019, 542.80, 544.25, 545.25, 531.25, 534.00, 534.55, 535.45, 18828, 100.82, 1185, 10390, 55.18
GUJAPOLLO, EQ, 11-Jun-2019, 136.55, 137.55, 137.90, 132.50, 132.50, 132.85, 135.84, 921, 1.25, 143, 566, 61.45
GUJFLUORO, EQ, 11-Jun-2019, 1117.95, 1117.00, 1123.95, 1088.10, 1090.00, 1095.10, 1103.68, 25544, 281.92, 2327, 12412, 48.59
GUJGASLTD, EQ, 11-Jun-2019, 185.70, 185.95, 189.45, 181.70, 188.50, 188.45, 186.51, 631249, 1177.31, 13254, 437271, 69.27
GULFOILLUB, EQ, 11-Jun-2019, 900.00, 908.90, 908.90, 886.10, 900.40, 896.30, 895.18, 16918, 151.45, 994, 13111, 77.50
GULFPETRO, EQ, 11-Jun-2019, 55.30, 55.30, 55.95, 54.50, 55.30, 55.40, 55.27, 4051, 2.24, 101, 3123, 77.09
GULPOLY, EQ, 11-Jun-2019, 48.15, 48.95, 48.95, 47.40, 47.60, 47.70, 48.50, 16220, 7.87, 115, 13489, 83.16
GVKPIL, EQ, 11-Jun-2019, 6.45, 6.50, 6.60, 6.30, 6.45, 6.50, 6.42, 1289364, 82.80, 1007, 645423, 50.06
